Partido,Fecha_Hora_Colombia,Liga,Mercado,Tipo_Mercado,Archivo_Origen,Verified_Score,Source
Panathinaikos vs Panetolikos Agrinio,2025-03-01 13:00:00,Super League Greece,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Panathinaikos vs Panetolikos Agrinio,2025-03-01 13:00:00,Super League Greece,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Panathinaikos vs Panetolikos Agrinio,2025-03-01 13:00:00,Super League Greece,Over 2.25,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Panathinaikos vs Panetolikos Agrinio,2025-03-01 13:00:00,Super League Greece,Under 2.25,Goles (Over/Under),historical_20250228_con_resultados.csv,,
PAS Lamia 1964 vs Volos FC,2025-03-09 12:00:00,Super League Greece,Over 2.25,Goles (Over/Under),historical_20250307_con_resultados.csv,,
PAS Lamia 1964 vs Volos FC,2025-03-09 12:00:00,Super League Greece,Under 2.25,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Over 1.0,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Under 1.0,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Under 3.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Over 3.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Over 3.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Asteras Tripolis vs Panserraikos FC,2025-03-09 12:01:00,Super League Greece,Under 3.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Over 1.0,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Under 1.0,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Over 0.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Under 0.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Over 0.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
Aris Thessaloniki vs AEK Athens,2025-03-09 12:04:00,Super League Greece,Under 0.5,Goles (Over/Under),historical_20250307_con_resultados.csv,,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Super League Switzerland,Over 2.25,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Super League Switzerland,Under 2.25,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-01-19 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-01-19 08:15:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-01-19 08:15:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-01-19 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250117_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Over 3.0,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Luzern vs FC St Gallen,2025-02-02 08:15:00,Super League Switzerland,Under 3.0,Goles (Over/Under),historical_20250131_con_resultados.csv,,
FC Lausanne-Sport vs Yverdon Sport FC,2025-02-08 12:00:00,Super League Switzerland,Over 3.0,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lausanne-Sport vs Yverdon Sport FC,2025-02-08 12:00:00,Super League Switzerland,Under 3.0,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lausanne-Sport vs Yverdon Sport FC,2025-02-08 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lausanne-Sport vs Yverdon Sport FC,2025-02-08 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lugano vs Grasshopper Zürich,2025-02-08 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lugano vs Grasshopper Zürich,2025-02-08 12:00:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lugano vs Grasshopper Zürich,2025-02-08 12:00:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lugano vs Grasshopper Zürich,2025-02-08 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250207_con_resultados.csv,,
Servette vs FC Basel,2025-02-09 08:15:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250207_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lugano vs FC Luzern,2025-02-15 12:00:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Sion vs FC Zurich,2025-02-15 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Sion vs FC Zurich,2025-02-15 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Winterthur vs BSC Young Boys,2025-02-15 14:30:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Winterthur vs BSC Young Boys,2025-02-15 14:30:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Winterthur vs BSC Young Boys,2025-02-15 14:30:00,Super League Switzerland,Over 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Winterthur vs BSC Young Boys,2025-02-15 14:30:00,Super League Switzerland,Under 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Yverdon Sport FC vs FC St Gallen,2025-02-16 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Yverdon Sport FC vs FC St Gallen,2025-02-16 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Yverdon Sport FC vs FC St Gallen,2025-02-16 08:15:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Yverdon Sport FC vs FC St Gallen,2025-02-16 08:15:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
FC Lausanne-Sport vs Grasshopper Zürich,2025-02-22 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Lausanne-Sport vs Grasshopper Zürich,2025-02-22 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-02-22 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-02-22 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-02-22 12:00:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Zurich vs Yverdon Sport FC,2025-02-22 12:00:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Over 3.0,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC St Gallen vs FC Basel,2025-02-22 14:30:00,Super League Switzerland,Under 3.0,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Luzern vs FC Sion,2025-02-23 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Luzern vs FC Sion,2025-02-23 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Basel vs FC Sion,2025-03-01 12:00:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Over 3.0,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Under 3.0,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Over 3.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Winterthur vs FC St Gallen,2025-03-01 12:00:00,Super League Switzerland,Under 3.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lausanne-Sport vs Servette,2025-03-01 14:30:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lausanne-Sport vs Servette,2025-03-01 14:30:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lausanne-Sport vs Servette,2025-03-01 14:30:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lausanne-Sport vs Servette,2025-03-01 14:30:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lugano vs FC Zurich,2025-03-02 08:15:00,Super League Switzerland,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lugano vs FC Zurich,2025-03-02 08:15:00,Super League Switzerland,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lugano vs FC Zurich,2025-03-02 08:15:00,Super League Switzerland,Over 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
FC Lugano vs FC Zurich,2025-03-02 08:15:00,Super League Switzerland,Under 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Over 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Under 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Over 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Brondby IF vs Viborg FF,2025-02-14 13:00:00,Superliga Denmark,Under 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Over 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Under 3.0,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Over 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
AaB vs FC Nordsjaelland,2025-02-16 08:00:00,Superliga Denmark,Under 3.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Silkeborg IF vs Vejle Boldklub,2025-02-16 08:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Silkeborg IF vs Vejle Boldklub,2025-02-16 08:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Silkeborg IF vs Vejle Boldklub,2025-02-16 08:00:00,Superliga Denmark,Over 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Silkeborg IF vs Vejle Boldklub,2025-02-16 08:00:00,Superliga Denmark,Under 2.75,Goles (Over/Under),historical_20250214_con_resultados.csv,,
Lyngby vs Randers FC,2025-02-21 13:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
Lyngby vs Randers FC,2025-02-21 13:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
AGF Aarhus vs AaB,2025-02-23 08:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
AGF Aarhus vs AaB,2025-02-23 08:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
AGF Aarhus vs AaB,2025-02-23 08:00:00,Superliga Denmark,Over 2.75,Goles (Over/Under),historical_20250221_con_resultados.csv,,
AGF Aarhus vs AaB,2025-02-23 08:00:00,Superliga Denmark,Under 2.75,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Over 3.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Under 3.5,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Over 3.25,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Under 3.25,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Over 3.0,Goles (Over/Under),historical_20250221_con_resultados.csv,,
FC Nordsjaelland vs SonderjyskE,2025-02-23 08:00:00,Superliga Denmark,Under 3.0,Goles (Over/Under),historical_20250221_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Over 2.0,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Under 2.0,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Over 2.25,Goles (Over/Under),historical_20250228_con_resultados.csv,,
Randers FC vs AGF Aarhus,2025-02-28 13:00:00,Superliga Denmark,Under 2.25,Goles (Over/Under),historical_20250228_con_resultados.csv,,
SonderjyskE vs Silkeborg IF,2025-03-02 08:00:00,Superliga Denmark,Over 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
SonderjyskE vs Silkeborg IF,2025-03-02 08:00:00,Superliga Denmark,Under 2.5,Goles (Over/Under),historical_20250228_con_resultados.csv,,
SonderjyskE vs Silkeborg IF,2025-03-02 08:00:00,Superliga Denmark,Over 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
SonderjyskE vs Silkeborg IF,2025-03-02 08:00:00,Superliga Denmark,Under 2.75,Goles (Over/Under),historical_20250228_con_resultados.csv,,
