Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,Todas_Las_Cuotas
Burnley vs Everton,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.5,2.28,leovegas,15,0.2617,0.0773,2.79,4.47,2.2027,0.00012025658023614748,15,0.012863411712566468,0.011057182011897053,5.4536474818707926e-05,15,0.00860911797259828,0.008352660501484688,leovegas:2.28; leovegas_se:2.28; unibet_se:2.25; unibet_nl:2.25; tabtouch:2.25; casumo:2.25; grosvenor:2.25; codere_it:2.21; coolbet:2.2; betsson:2.18; nordicbet:2.18; tipico_de:2.15; mybookieag:2.11; williamhill:2.1; betmgm:2.1
Atalanta BC vs Inter Milan,2025-12-28 14:45:00,Serie A,Goles (Over/Under),Under 2.5,2.17,coolbet,14,1.1241,0.1407,2.52,2.9,2.0293,0.00010479356186739858,14,0.012045082381667198,0.009637434044933875,4.919756381857606e-05,14,0.008233418330434929,0.007147419119095939,coolbet:2.17; betsson:2.08; nordicbet:2.08; codere_it:2.05; tipico_de:2.05; leovegas_se:2.02; williamhill:2.0; grosvenor:2.0; unibet_se:2.0; unibet_nl:2.0; tabtouch:2.0; casumo:2.0; betmgm:2.0; leovegas:1.96
Atalanta BC vs Inter Milan,2025-12-28 14:45:00,Serie A,Goles (Over/Under),Over 2.5,1.8,leovegas_se,14,0.2174,0.0407,1.45,5.06,1.7593,5.009683472302878e-05,14,0.008252829924617929,0.007212422266616733,4.919756381857606e-05,14,0.008233418330434976,0.007147419119095991,leovegas_se:1.8; grosvenor:1.79; unibet_se:1.78; unibet_nl:1.78; tabtouch:1.78; casumo:1.78; leovegas:1.76; coolbet:1.76; tipico_de:1.75; codere_it:1.74; betmgm:1.74; williamhill:1.73; betsson:1.72; nordicbet:1.72
AC Milan vs Hellas Verona,2025-12-28 06:30:00,Serie A,Goles (Over/Under),Under 2.5,2.03,pinnacle,16,1.1192,0.1006,2.3,3.02,1.9294,9.805087445658296e-05,16,0.011652994985886716,0.009710829264129445,4.844132322542611e-05,16,0.008191411969618608,0.0077842316508438085,pinnacle:2.03; coolbet:2.02; tipico_de:1.97; williamhill:1.95; betsson:1.95; nordicbet:1.95; leovegas_se:1.92; codere_it:1.91; bovada:1.91; grosvenor:1.91; betmgm:1.91; unibet_se:1.89; casumo:1.89; unibet_nl:1.89; tabtouch:1.89; leovegas:1.88
AC Milan vs Hellas Verona,2025-12-28 06:30:00,Serie A,Goles (Over/Under),Over 2.5,1.91,bovada,16,0.3588,0.0756,2.32,4.71,1.8344,0.0001193362848572165,16,0.012798061780650691,0.010523114160900814,4.844132322542611e-05,16,0.008191411969618596,0.007784231650843798,bovada:1.91; leovegas_se:1.88; grosvenor:1.87; coolbet:1.87; pinnacle:1.86; unibet_se:1.85; casumo:1.85; unibet_nl:1.85; tabtouch:1.85; leovegas:1.83; betsson:1.82; nordicbet:1.82; tipico_de:1.8; codere_it:1.77; betmgm:1.77; williamhill:1.75
Sydney FC vs Auckland FC,2025-12-27 01:00:00,A-League,Goles (Over/Under),Under 2.5,2.1,coolbet,14,1.0868,0.0707,1.47,3.8,2.0293,3.7828536639591174e-05,14,0.007240114897195927,0.005505411598883482,4.659586425632059e-05,14,0.008013082658345744,0.006641029682135745,coolbet:2.1; grosvenor:2.04; casumo:2.04; tabtouch:2.04; unibet:2.04; leovegas:2.04; leovegas_se:2.04; unibet_se:2.04; unibet_nl:2.04; codere_it:2.03; williamhill:2.0; betmgm:2.0; nordicbet:1.98; betsson:1.98
Sydney FC vs Auckland FC,2025-12-27 01:00:00,A-League,Goles (Over/Under),Over 2.5,1.78,nordicbet,14,0.1871,0.0736,2.49,6.68,1.7064,0.00015052412991484076,14,0.014260136247487358,0.012668104441096284,4.659586425632059e-05,14,0.008013082658345796,0.006641029682135773,nordicbet:1.78; betsson:1.78; coolbet:1.78; williamhill:1.75; betmgm:1.69; grosvenor:1.68; casumo:1.68; tabtouch:1.68; unibet:1.68; leovegas:1.68; leovegas_se:1.68; unibet_se:1.68; unibet_nl:1.68; codere_it:1.67
Cremonese vs Napoli,2025-12-28 09:00:00,Serie A,Goles (Over/Under),Under 2.5,1.79,coolbet,14,1.0724,0.0593,1.6,3.04,1.7307,6.243436220111307e-05,14,0.009191280954316823,0.007871692161985633,4.60152169832725e-05,14,0.007958538775408083,0.007292152314831863,coolbet:1.79; codere_it:1.76; tipico_de:1.75; betsson:1.75; nordicbet:1.75; williamhill:1.75; leovegas_se:1.73; grosvenor:1.72; unibet_se:1.71; casumo:1.71; unibet_nl:1.71; tabtouch:1.71; betmgm:1.71; leovegas:1.68
Cremonese vs Napoli,2025-12-28 09:00:00,Serie A,Goles (Over/Under),Over 2.5,2.12,leovegas_se,14,0.2676,0.0571,2.43,4.97,2.0629,0.00010376237722351816,14,0.011988909925986073,0.010428974865582922,4.60152169832725e-05,14,0.007958538775408081,0.007292152314831863,leovegas_se:2.12; coolbet:2.12; unibet_se:2.1; casumo:2.1; unibet_nl:2.1; tabtouch:2.1; grosvenor:2.1; leovegas:2.07; tipico_de:2.05; codere_it:2.03; betsson:2.02; nordicbet:2.02; betmgm:2.0; williamhill:1.95
US Catanzaro 1929 vs Cesena FC,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.74,codere_it,15,0.4014,0.0727,1.92,5.78,1.6673,9.642350477279726e-05,15,0.011343413982574806,0.010430719295159152,4.1758973292844786e-05,15,0.007565493602234163,0.0069453592824745055,codere_it:1.74; williamhill:1.7; tipico_de:1.7; coolbet:1.7; betmgm:1.69; nordicbet:1.68; betsson:1.68; unibet:1.64; tabtouch:1.64; unibet_se:1.64; grosvenor:1.64; leovegas:1.64; leovegas_se:1.64; casumo:1.64; unibet_nl:1.64
US Catanzaro 1929 vs Cesena FC,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,2.12,coolbet,15,0.3523,0.0407,1.52,5.99,2.0793,3.957970410010577e-05,15,0.0074034196276651695,0.006413068091773178,4.1758973292844786e-05,15,0.0075654936022341475,0.006945359282474487,coolbet:2.12; unibet:2.1; tabtouch:2.1; unibet_se:2.1; grosvenor:2.1; leovegas:2.1; leovegas_se:2.1; casumo:2.1; unibet_nl:2.1; codere_it:2.07; nordicbet:2.05; betsson:2.05; betmgm:2.05; williamhill:2.05; tipico_de:2.0
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Goles (Over/Under),Over 2.5,1.62,nordicbet,13,0.1935,0.0569,1.71,6.77,1.5631,8.84383113727978e-05,13,0.010676040445052623,0.008667687554027427,3.769230158972037e-05,13,0.007116302411289577,0.005893486211149379,nordicbet:1.62; betsson:1.62; codere_it:1.59; williamhill:1.55; casumo:1.55; grosvenor:1.55; unibet_nl:1.55; unibet:1.55; leovegas:1.55; leovegas_se:1.55; tabtouch:1.55; unibet_se:1.55; betmgm:1.54
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Goles (Over/Under),Under 2.5,2.3,williamhill,13,0.0113,0.0315,1.29,7.99,2.2685,2.4389562804063763e-05,13,0.005778035407372038,0.00472052597857354,3.769230158972037e-05,13,0.007116302411289526,0.005893486211149337,williamhill:2.3; betmgm:2.3; casumo:2.28; grosvenor:2.28; unibet_nl:2.28; unibet:2.28; leovegas:2.28; leovegas_se:2.28; tabtouch:2.28; unibet_se:2.28; nordicbet:2.22; betsson:2.22; codere_it:2.21
Bologna vs Sassuolo,2025-12-28 12:00:00,Serie A,Goles (Over/Under),Over 2.5,2.11,coolbet,16,1.0847,0.0894,2.52,2.95,2.0206,0.00011651753892200596,16,0.012706553209082087,0.00982411388430892,3.449174086126756e-05,16,0.006902931143320862,0.005619862993358572,coolbet:2.11; pinnacle:2.07; leovegas_se:2.06; bovada:2.05; grosvenor:2.05; unibet_se:2.04; tabtouch:2.04; casumo:2.04; unibet_nl:2.04; betsson:2.02; nordicbet:2.02; leovegas:2.02; tipico_de:1.97; betmgm:1.95; codere_it:1.94; williamhill:1.91
Bologna vs Sassuolo,2025-12-28 12:00:00,Serie A,Goles (Over/Under),Under 2.5,1.83,pinnacle,16,1.0847,0.0637,1.61,2.95,1.7663,5.9559228859139434e-05,16,0.009013913680427919,0.007864076294285004,3.449174086126756e-05,16,0.006902931143320853,0.0056198629933585376,pinnacle:1.83; tipico_de:1.8; williamhill:1.8; bovada:1.8; coolbet:1.8; grosvenor:1.76; leovegas_se:1.76; betsson:1.75; nordicbet:1.75; unibet_se:1.75; tabtouch:1.75; casumo:1.75; unibet_nl:1.75; codere_it:1.74; betmgm:1.74; leovegas:1.73
Arsenal vs Brighton and Hove Albion,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.5,2.28,betsson,14,0.0948,0.0721,2.59,5.59,2.2079,0.00010353533823128592,14,0.011935365231458467,0.01012763795841817,3.443744841573804e-05,14,0.006835777611602592,0.0053161015388893795,betsson:2.28; nordicbet:2.28; leovegas:2.25; leovegas_se:2.25; unibet_se:2.23; unibet_nl:2.23; tabtouch:2.23; grosvenor:2.23; casumo:2.23; tipico_de:2.2; williamhill:2.15; mybookieag:2.14; codere_it:2.11; betmgm:2.1
Arsenal vs Brighton and Hove Albion,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.5,1.67,williamhill,14,-0.0423,0.025,0.94,6.39,1.645,2.5017005715565436e-05,14,0.005745770317936055,0.004788818211253701,3.443744841573804e-05,14,0.006835777611602553,0.005316101538889347,williamhill:1.67; leovegas:1.66; leovegas_se:1.66; tipico_de:1.65; betmgm:1.65; unibet_se:1.65; unibet_nl:1.65; tabtouch:1.65; grosvenor:1.65; casumo:1.65; mybookieag:1.63; codere_it:1.62; betsson:1.62; nordicbet:1.62
Chelsea vs Aston Villa,2025-12-27 12:30:00,EPL,Goles (Over/Under),Under 2.5,2.19,coolbet,15,0.5908,0.07,2.29,3.47,2.12,8.967854834504816e-05,15,0.011138454252966777,0.00828548244064123,3.2062040432764605e-05,15,0.006635546418915264,0.004889492023224444,coolbet:2.19; tipico_de:2.15; leovegas_se:2.15; leovegas:2.15; unibet_se:2.14; unibet_nl:2.14; tabtouch:2.14; casumo:2.14; grosvenor:2.14; codere_it:2.13; betsson:2.12; nordicbet:2.12; betmgm:2.05; mybookieag:2.04; williamhill:2.0
Chelsea vs Aston Villa,2025-12-27 12:30:00,EPL,Goles (Over/Under),Over 2.5,1.76,codere_it,15,0.4642,0.0453,1.26,3.77,1.7147,3.981496139129718e-05,15,0.007325234195135451,0.005312577387509735,3.2062040432764605e-05,15,0.00663554641891526,0.004889492023224418,codere_it:1.76; williamhill:1.75; coolbet:1.73; betsson:1.72; nordicbet:1.72; leovegas_se:1.72; leovegas:1.72; unibet_se:1.71; unibet_nl:1.71; tabtouch:1.71; casumo:1.71; grosvenor:1.71; mybookieag:1.69; betmgm:1.69; tipico_de:1.67
Lecce vs Como,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Under 2.5,1.66,codere_it,13,0.6624,0.0623,1.74,3.91,1.5977,8.964272960956689e-05,13,0.010798431504815388,0.008976014427911525,3.199811179469796e-05,13,0.006559020507212549,0.006237884069259505,codere_it:1.66; betsson:1.62; nordicbet:1.62; tipico_de:1.62; betmgm:1.61; williamhill:1.6; grosvenor:1.6; leovegas_se:1.6; unibet_nl:1.57; tabtouch:1.57; unibet_se:1.57; casumo:1.57; leovegas:1.56
Lecce vs Como,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Over 2.5,2.33,leovegas_se,13,0.1993,0.0508,1.7,5.42,2.2792,4.21456939687466e-05,13,0.007593314591966928,0.005679207638890784,3.199811179469796e-05,13,0.006559020507212539,0.006237884069259488,leovegas_se:2.33; grosvenor:2.32; unibet_nl:2.3; tabtouch:2.3; unibet_se:2.3; casumo:2.3; codere_it:2.29; betsson:2.28; nordicbet:2.28; leovegas:2.28; tipico_de:2.25; betmgm:2.2; williamhill:2.2
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Over 2.5,2.2,tipico_de,13,0.363,0.0854,2.22,6.06,2.1146,7.782046907802253e-05,13,0.010366799732734749,0.009759862382921015,3.161537626693679e-05,13,0.006563621983404597,0.006116061594014442,tipico_de:2.2; nordicbet:2.18; betsson:2.18; williamhill:2.15; betmgm:2.15; unibet:2.08; leovegas_se:2.08; tabtouch:2.08; unibet_nl:2.08; grosvenor:2.08; casumo:2.08; unibet_se:2.08; leovegas:2.07
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Under 2.5,1.65,unibet,13,-0.0484,0.0092,0.77,8.68,1.6408,1.7076722734875633e-05,13,0.00474297491148581,0.0042415954201310705,3.161537626693679e-05,13,0.006563621983404599,0.006116061594014421,unibet:1.65; tabtouch:1.65; unibet_nl:1.65; grosvenor:1.65; casumo:1.65; unibet_se:1.65; williamhill:1.65; tipico_de:1.65; leovegas_se:1.64; leovegas:1.63; nordicbet:1.62; betsson:1.62; betmgm:1.62
Rangers vs Motherwell,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 2.5,1.87,pinnacle,17,0.8608,0.0718,1.56,4.24,1.7982,5.515665989423027e-05,17,0.008687337736624579,0.0056428742194067835,2.9565955009018968e-05,17,0.006396810121709933,0.005389348608182546,pinnacle:1.87; betsson:1.82; nordicbet:1.82; coolbet:1.82; unibet:1.8; casumo:1.8; leovegas:1.8; grosvenor:1.8; tabtouch:1.8; unibet_se:1.8; unibet_nl:1.8; williamhill:1.8; bovada:1.8; leovegas_se:1.78; codere_it:1.77; tipico_de:1.75; betmgm:1.74
Rangers vs Motherwell,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 2.5,2.02,codere_it,17,0.315,0.1059,2.25,6.0,1.9141,9.712031801755937e-05,17,0.011592904371842643,0.00979410503970749,2.9565955009018968e-05,17,0.006396810121709977,0.005389348608182589,codere_it:2.02; pinnacle:1.97; coolbet:1.96; williamhill:1.95; bovada:1.95; tipico_de:1.93; betsson:1.92; nordicbet:1.92; betmgm:1.91; unibet:1.88; casumo:1.88; leovegas:1.88; grosvenor:1.88; tabtouch:1.88; unibet_se:1.88; unibet_nl:1.88; leovegas_se:1.85
Royal Antwerp vs SV Zulte-Waregem,2025-12-27 07:30:00,Belgium First Div,Goles (Over/Under),Under 2.5,1.98,bovada,16,0.4781,0.0775,2.01,4.56,1.9025,7.903960723188798e-05,16,0.010455554988858232,0.008360573388773294,2.8959484004662526e-05,16,0.006334851202448544,0.005899978231562977,bovada:1.98; pinnacle:1.97; coolbet:1.96; tipico_de:1.93; betmgm:1.91; williamhill:1.91; betsson:1.9; nordicbet:1.9; unibet:1.89; unibet_se:1.88; unibet_nl:1.88; grosvenor:1.88; casumo:1.88; tabtouch:1.87; leovegas:1.85; leovegas_se:1.85
Royal Antwerp vs SV Zulte-Waregem,2025-12-27 07:30:00,Belgium First Div,Goles (Over/Under),Over 2.5,1.87,unibet,16,0.0548,0.0231,1.52,6.39,1.8469,5.1292539917515044e-05,16,0.008393035255990996,0.00649495561797675,2.8959484004662526e-05,16,0.006334851202448534,0.005899978231562977,unibet:1.87; unibet_se:1.87; unibet_nl:1.87; grosvenor:1.87; casumo:1.87; pinnacle:1.87; betsson:1.86; nordicbet:1.86; tabtouch:1.85; coolbet:1.85; bovada:1.85; leovegas:1.83; leovegas_se:1.83; tipico_de:1.83; williamhill:1.8; betmgm:1.77
Sampdoria vs Reggiana,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,2.2,coolbet,15,0.3399,0.062,1.21,6.06,2.138,2.307582155624456e-05,15,0.0056434429801086585,0.0046240611994062,2.3963648135037994e-05,15,0.0057140530233591525,0.005343392497783994,coolbet:2.2; unibet_nl:2.15; unibet_se:2.15; casumo:2.15; leovegas_se:2.15; leovegas:2.15; unibet:2.15; grosvenor:2.15; tabtouch:2.15; codere_it:2.13; betsson:2.12; nordicbet:2.12; betmgm:2.1; williamhill:2.1; tipico_de:2.1
Sampdoria vs Reggiana,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.69,codere_it,15,0.3268,0.0593,1.59,6.12,1.6307,7.024152466302123e-05,15,0.009627670371682245,0.008751299003792864,2.3963648135037994e-05,15,0.005714053023359152,0.005343392497784001,codere_it:1.69; williamhill:1.67; betsson:1.65; nordicbet:1.65; tipico_de:1.65; coolbet:1.65; betmgm:1.62; unibet_nl:1.61; unibet_se:1.61; casumo:1.61; leovegas_se:1.61; leovegas:1.61; unibet:1.61; grosvenor:1.61; tabtouch:1.61
Crystal Palace vs Tottenham Hotspur,2025-12-28 11:30:00,EPL,Goles (Over/Under),Under 2.5,1.86,pinnacle,17,1.0,0.0347,1.22,3.02,1.8253,3.320075742790252e-05,17,0.006748647113325386,0.005051599128252815,2.3477776695460482e-05,17,0.005702382705956958,0.004115134591809364,pinnacle:1.86; williamhill:1.85; leovegas_se:1.85; leovegas:1.85; bovada:1.83; unibet_se:1.83; grosvenor:1.83; unibet_nl:1.83; tabtouch:1.83; casumo:1.83; coolbet:1.83; betsson:1.82; nordicbet:1.82; mybookieag:1.81; tipico_de:1.8; codere_it:1.79; betmgm:1.77
Crystal Palace vs Tottenham Hotspur,2025-12-28 11:30:00,EPL,Goles (Over/Under),Over 2.5,2.04,coolbet,17,0.6503,0.0876,2.42,3.66,1.9524,0.00011251132218853542,17,0.012480234947622751,0.008730938944551717,2.3477776695460482e-05,17,0.005702382705956958,0.004115134591809341,coolbet:2.04; pinnacle:2.03; bovada:2.0; betsson:1.98; nordicbet:1.98; leovegas_se:1.96; leovegas:1.96; tipico_de:1.95; unibet_se:1.95; grosvenor:1.95; unibet_nl:1.95; tabtouch:1.95; casumo:1.95; betmgm:1.91; mybookieag:1.9; codere_it:1.88; williamhill:1.85
West Ham United vs Fulham,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.5,1.83,coolbet,15,0.7172,0.0487,0.98,3.43,1.7813,2.1749566820336887e-05,15,0.005452304970046458,0.003520086953216417,2.0395042156264357e-05,15,0.005309031944487464,0.004513812940322537,coolbet:1.83; williamhill:1.8; leovegas:1.79; leovegas_se:1.79; betsson:1.78; nordicbet:1.78; unibet_se:1.78; unibet_nl:1.78; tabtouch:1.78; grosvenor:1.78; casumo:1.78; tipico_de:1.77; betmgm:1.77; mybookieag:1.76; codere_it:1.75
West Ham United vs Fulham,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.5,2.05,betsson,15,0.1875,0.0387,2.39,4.96,2.0113,0.00010756379099594535,15,0.012209340134876808,0.010661542978492596,2.0395042156264357e-05,15,0.005309031944487456,0.0045138129403225515,betsson:2.05; nordicbet:2.05; coolbet:2.05; unibet_se:2.04; unibet_nl:2.04; tabtouch:2.04; leovegas:2.04; grosvenor:2.04; casumo:2.04; leovegas_se:2.04; tipico_de:2.0; mybookieag:1.95; williamhill:1.95; codere_it:1.93; betmgm:1.91
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Goles (Over/Under),Under 2.5,1.76,coolbet,14,0.3635,0.0679,1.9,6.08,1.6921,9.180942114805038e-05,14,0.011102897413695441,0.010266579060606804,1.978352635828587e-05,14,0.005216221147517053,0.00487358767165139,coolbet:1.76; williamhill:1.73; betsson:1.72; nordicbet:1.72; tipico_de:1.72; betmgm:1.71; unibet:1.67; unibet_nl:1.67; tabtouch:1.67; casumo:1.67; grosvenor:1.67; unibet_se:1.67; leovegas_se:1.66; leovegas:1.65
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Goles (Over/Under),Over 2.5,2.05,tipico_de,14,0.198,0.0164,0.66,6.92,2.0336,7.70400598020517e-06,14,0.0032677017770599316,0.0027032922961564843,1.978352635828587e-05,14,0.005216221147517039,0.00487358767165137,tipico_de:2.05; williamhill:2.05; unibet:2.04; unibet_nl:2.04; tabtouch:2.04; casumo:2.04; grosvenor:2.04; leovegas_se:2.04; unibet_se:2.04; coolbet:2.03; betsson:2.02; nordicbet:2.02; leovegas:2.02; betmgm:2.0
Nottingham Forest vs Manchester City,2025-12-27 07:30:00,EPL,Goles (Over/Under),Over 2.5,1.67,codere_it,14,0.4351,0.0257,1.39,3.93,1.6443,5.476729182979529e-05,14,0.008501892686819893,0.008260916874196682,1.945462351744053e-05,14,0.0051277373140980196,0.003988881417456014,codere_it:1.67; leovegas:1.67; leovegas_se:1.67; unibet_se:1.66; unibet_nl:1.66; tabtouch:1.66; grosvenor:1.66; casumo:1.66; williamhill:1.62; tipico_de:1.62; betsson:1.62; betmgm:1.62; nordicbet:1.62; mybookieag:1.61
Nottingham Forest vs Manchester City,2025-12-27 07:30:00,EPL,Goles (Over/Under),Under 2.5,2.3,betsson,14,0.0825,0.0679,1.8,5.21,2.2321,4.7870402969633133e-05,14,0.008103205578583083,0.005435058739800908,1.945462351744053e-05,14,0.005127737314098033,0.003988881417456037,betsson:2.3; nordicbet:2.3; codere_it:2.27; tipico_de:2.25; unibet_se:2.23; unibet_nl:2.23; tabtouch:2.23; leovegas:2.23; grosvenor:2.23; casumo:2.23; leovegas_se:2.23; williamhill:2.2; mybookieag:2.17; betmgm:2.15
Brentford vs Bournemouth,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.5,2.18,coolbet,15,0.6886,0.0667,1.79,3.34,2.1133,5.228274659287941e-05,15,0.008501079201335235,0.007059453227429428,1.7383945010263818e-05,15,0.004880270302371333,0.00437936050515123,coolbet:2.18; codere_it:2.16; tipico_de:2.15; betsson:2.15; nordicbet:2.15; leovegas_se:2.12; leovegas:2.12; grosvenor:2.1; casumo:2.1; unibet_se:2.1; unibet_nl:2.1; tabtouch:2.1; mybookieag:2.07; williamhill:2.05; betmgm:2.05
Brentford vs Bournemouth,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.5,1.74,leovegas_se,15,0.2155,0.0247,1.39,4.64,1.7153,5.01385062082276e-05,15,0.008211642332369528,0.0073970106738754,1.7383945010263818e-05,15,0.004880270302371322,0.00437936050515122,leovegas_se:1.74; leovegas:1.74; coolbet:1.74; codere_it:1.73; grosvenor:1.73; casumo:1.73; unibet_se:1.73; unibet_nl:1.73; tabtouch:1.73; williamhill:1.7; betsson:1.7; nordicbet:1.7; betmgm:1.69; mybookieag:1.67; tipico_de:1.67
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Under 2.0,2.1,bovada,3,0.2427,0.0467,2.26,4.12,2.0533,8.963083667070412e-05,3,0.011143741927510354,0.010165080444011302,1.7340581030338744e-05,3,0.004889633057342642,0.0040744935802171645,bovada:2.1; pinnacle:2.07; coolbet:1.99
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Over 2.0,1.79,pinnacle,3,0.2249,0.0167,0.7,4.18,1.7733,1.147125625109576e-05,3,0.003955762672104988,0.0035189186311239684,1.7340581030338744e-05,3,0.004889633057342684,0.0040744935802171645,pinnacle:1.79; bovada:1.77; coolbet:1.76
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Over 3.0,1.9,pinnacle,3,0.209,0.0067,0.25,4.45,1.8933,1.246918091061322e-06,3,0.001312738849320664,0.0012376620563755436,1.599568383356322e-05,3,0.004708935736956588,0.004410497410261745,pinnacle:1.9; coolbet:1.89; bovada:1.89
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Under 3.0,1.93,bovada,3,0.1398,0.0267,1.98,4.72,1.9033,8.076315392448793e-05,3,0.01056220743965335,0.009958144673170502,1.599568383356322e-05,3,0.004708935736956608,0.004410497410261745,bovada:1.93; pinnacle:1.93; coolbet:1.85
Empoli vs Frosinone,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,2.0,pinnacle,17,0.8,0.0612,1.43,4.35,1.9388,3.7739416132005176e-05,17,0.00723062362351422,0.005419257467798999,1.541825099737455e-05,17,0.004619727198221101,0.0038860121790872068,pinnacle:2.0; bovada:2.0; coolbet:1.98; williamhill:1.95; unibet:1.94; codere_it:1.93; unibet_se:1.93; leovegas:1.93; leovegas_se:1.93; tabtouch:1.93; grosvenor:1.93; unibet_nl:1.93; casumo:1.93; nordicbet:1.92; betsson:1.92; betmgm:1.91; tipico_de:1.9
Empoli vs Frosinone,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.85,codere_it,17,0.3339,0.0712,1.97,5.87,1.7788,8.683405618711036e-05,17,0.010895121733975523,0.00988173805707118,1.541825099737455e-05,17,0.004619727198221061,0.0038860121790871872,codere_it:1.85; pinnacle:1.84; bovada:1.83; nordicbet:1.8; betsson:1.8; tipico_de:1.8; coolbet:1.8; betmgm:1.77; williamhill:1.75; unibet_se:1.75; leovegas:1.75; leovegas_se:1.75; tabtouch:1.75; grosvenor:1.75; unibet:1.75; unibet_nl:1.75; casumo:1.75
KV Mechelen vs Dender,2025-12-27 12:15:00,Belgium First Div,Goles (Over/Under),Over 2.5,1.82,bovada,15,0.5663,0.0573,1.43,4.45,1.7627,4.7034451312559594e-05,15,0.00800699766656683,0.005895013301649943,1.2419854737538637e-05,15,0.0041423340519535215,0.0034215407161569235,bovada:1.82; nordicbet:1.8; betsson:1.8; tipico_de:1.77; unibet:1.76; grosvenor:1.76; unibet_se:1.76; casumo:1.76; unibet_nl:1.76; coolbet:1.76; williamhill:1.75; tabtouch:1.74; betmgm:1.74; leovegas:1.73; leovegas_se:1.73
KV Mechelen vs Dender,2025-12-27 12:15:00,Belgium First Div,Goles (Over/Under),Under 2.5,2.02,unibet,15,0.1028,0.0287,1.38,6.32,1.9913,3.5053240024730544e-05,15,0.0069705332682325795,0.006384375262310563,1.2419854737538637e-05,15,0.004142334051953583,0.00342154071615699,unibet:2.02; grosvenor:2.02; unibet_se:2.02; casumo:2.02; unibet_nl:2.02; bovada:2.02; tabtouch:2.0; tipico_de:2.0; coolbet:1.99; nordicbet:1.97; betsson:1.97; leovegas:1.96; leovegas_se:1.96; betmgm:1.95; williamhill:1.95
Udinese vs Lazio,2025-12-27 12:00:00,Serie A,Goles (Over/Under),Over 2.5,2.3,codere_it,13,0.5662,0.03,1.42,4.08,2.27,2.9958478020362094e-05,13,0.006405229052095907,0.00487318037045195,1.0062730464337898e-05,13,0.003682510702731545,0.002906369130442894,codere_it:2.3; tipico_de:2.3; leovegas_se:2.3; betsson:2.28; nordicbet:2.28; unibet_se:2.28; casumo:2.28; unibet_nl:2.28; tabtouch:2.28; grosvenor:2.28; leovegas:2.25; williamhill:2.2; betmgm:2.2
Udinese vs Lazio,2025-12-27 12:00:00,Serie A,Goles (Over/Under),Under 2.5,1.65,codere_it,13,0.5662,0.0454,1.05,4.08,1.6046,3.254674438623755e-05,13,0.00651709798874494,0.004231307300987599,1.0062730464337898e-05,13,0.0036825107027315313,0.002906369130442903,codere_it:1.65; leovegas_se:1.62; grosvenor:1.61; betmgm:1.61; tipico_de:1.6; williamhill:1.6; betsson:1.6; nordicbet:1.6; unibet_se:1.6; casumo:1.6; unibet_nl:1.6; tabtouch:1.6; leovegas:1.57
