Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
AS Roma vs Genoa,2025-01-17 14:45:00,Under 2.5,1.91,1.8567,1.8133363717964283e-05,15.0,0.0060201545306665,0.005060042672608,5.03563567123762e-05,15.0,0.0100028935655287,0.0087933363616362,onexbet,15.0,0.0533,0.0344,5.83,Serie A,Goles (Over/Under),2025-01-17,onexbet:1.9100; matchbook:1.9100; coolbet:1.8900; pinnacle:1.8800; betus:1.8800; tipico_de:1.8700; lowvig:1.8700; betonlineag:1.8700; williamhill:1.8500; bovada:1.8300; betsson:1.8300; nordicbet:1.8300; playup:1.8300; betrivers:1.8000; unibet_eu:1.8000,3-1,4.0,No,
AS Roma vs Genoa,2025-01-17 14:45:00,Over 2.5,2.06,1.9687,1.8133363717964283e-05,15.0,0.0060201545306666,0.005060042672608,6.530027635243563e-05,15.0,0.0114233714137235,0.0088119393775833,matchbook,15.0,0.0913,0.0443,4.1,Serie A,Goles (Over/Under),2025-01-17,matchbook:2.0600; onexbet:2.0300; pinnacle:2.0200; bovada:2.0000; betsson:1.9800; nordicbet:1.9800; coolbet:1.9600; williamhill:1.9500; betrivers:1.9500; unibet_eu:1.9500; playup:1.9500; lowvig:1.9500; betonlineag:1.9500; betus:1.9300; tipico_de:1.8700,3-1,4.0,Sí,
Gent vs Charleroi,2025-01-17 14:45:00,Under 2.5,2.04,1.9273,4.532704588301407e-05,15.0,0.0095191104935724,0.0078370077384135,8.986356024529959e-05,15.0,0.0133930594443608,0.0107859943369192,matchbook,15.0,0.1127,0.0499,4.58,Pro League,Goles (Over/Under),2025-01-17,matchbook:2.0400; unibet:1.9700; unibet_eu:1.9600; betrivers:1.9600; pinnacle:1.9500; bovada:1.9500; williamhill:1.9500; onexbet:1.9300; lowvig:1.9300; betonlineag:1.9300; tipico_de:1.9000; betus:1.8700; betsson:1.8600; nordicbet:1.8600; playup:1.8500,2-0,2.0,Sí,
Burnley vs Sunderland,2025-01-17 15:00:00,Over 1.5,1.53,1.5133,1.928470534526384e-05,3.0,0.0060143968763912,0.0055334176903886,3.1192572786303145e-05,3.0,0.0074671102216075,0.0068427491357101,onexbet,3.0,0.0167,0.017,6.18,Championship,Goles (Over/Under),2025-01-17,onexbet:1.5300; playup:1.5200; betrivers:1.4900,0-0,0.0,No,
Espanyol vs Valladolid,2025-01-17 15:00:00,Over 2.5,2.36,2.3289,2.8920444661289585e-05,9.0,0.0074754650266157,0.0068148484678294,2.2125977442289948e-05,9.0,0.0065927760477018,0.0056763656032659,onexbet,9.0,0.0311,0.0351,6.48,La Liga,Goles (Over/Under),2025-01-17,onexbet:2.3600; betsson:2.3500; nordicbet:2.3500; unibet:2.3500; unibet_eu:2.3500; betrivers:2.3500; williamhill:2.3000; playup:2.3000; tipico_de:2.2500,1-1,2.0,No,
Espanyol vs Valladolid,2025-01-17 15:00:00,Over 2.25,2.05,2.004,1.4288256734638947e-05,5.0,0.0053422698785242,0.0041201965250168,3.339105321937963e-05,5.0,0.0081713235694994,0.0061662301314559,pinnacle,5.0,0.046,0.0326,3.73,La Liga,Goles (Over/Under),2025-01-17,pinnacle:2.0500; bovada:2.0200; lowvig:2.0000; betonlineag:2.0000; betus:1.9500,1-1,2.0,No,
Burnley vs Sunderland,2025-01-17 15:00:00,Under 2.0,1.87,1.86,2.068834251383248e-05,6.0,0.0064308747161686,0.0051455363846288,4.201623942694396e-06,6.0,0.0028905911258852,0.0028905911258852,pinnacle,6.0,0.01,0.01,6.95,Championship,Goles (Over/Under),2025-01-17,pinnacle:1.8700; bovada:1.8700; betus:1.8700; coolbet:1.8500; lowvig:1.8500; betonlineag:1.8500,0-0,0.0,Sí,
Burnley vs Sunderland,2025-01-17 15:00:00,Over 2.0,2.03,1.9533,2.068834251383248e-05,6.0,0.0064308747161686,0.0051455363846289,8.096269552950633e-05,6.0,0.0127168118891967,0.0096458870501378,pinnacle,6.0,0.0767,0.0482,3.32,Championship,Goles (Over/Under),2025-01-17,pinnacle:2.0300; lowvig:1.9700; betonlineag:1.9700; bovada:1.9500; coolbet:1.9300; betus:1.8700,0-0,0.0,No,
Burnley vs Sunderland,2025-01-17 15:00:00,Under 1.5,2.55,2.5,1.928470534526384e-05,3.0,0.0060143968763912,0.0055334176903886,2.2241536950829973e-05,3.0,0.006535022106593,0.0053710373038103,betrivers,3.0,0.05,0.0408,6.33,Championship,Goles (Over/Under),2025-01-17,betrivers:2.5500; onexbet:2.5000; playup:2.4500,0-0,0.0,Sí,
Espanyol vs Valladolid,2025-01-17 15:00:00,Under 2.5,1.69,1.6022,2.8920444661289585e-05,9.0,0.0074754650266158,0.0068148484678295,0.0001316320374047,9.0,0.0157588775882006,0.011400438750866,onexbet,9.0,0.0878,0.0413,3.62,La Liga,Goles (Over/Under),2025-01-17,onexbet:1.6900; williamhill:1.6500; betsson:1.6000; nordicbet:1.6000; tipico_de:1.6000; playup:1.6000; unibet:1.5600; unibet_eu:1.5600; betrivers:1.5600,1-1,2.0,Sí,
Espanyol vs Valladolid,2025-01-17 15:00:00,Under 2.25,1.87,1.844,1.4288256734638947e-05,5.0,0.0053422698785242,0.0041201965250168,2.0062507512520885e-05,5.0,0.0063125186978251,0.0060909839116203,pinnacle,5.0,0.026,0.0215,4.76,La Liga,Goles (Over/Under),2025-01-17,pinnacle:1.8700; betus:1.8700; lowvig:1.8300; betonlineag:1.8300; bovada:1.8200,1-1,2.0,Sí,
Burnley vs Sunderland,2025-01-17 15:00:00,Over 2.5,2.63,2.595,1.275858694935021e-05,4.0,0.0048525862425066,0.004701476369045,3.683084593514391e-05,4.0,0.0083729855244604,0.0072330421153455,unibet_eu,4.0,0.035,0.055,6.99,Championship,Goles (Over/Under),2025-01-17,unibet_eu:2.6300; unibet:2.6300; williamhill:2.6200; tipico_de:2.5000,0-0,0.0,No,
Burnley vs Sunderland,2025-01-17 15:00:00,Under 2.5,1.5,1.465,1.275858694935021e-05,4.0,0.0048525862425065,0.0047014763690449,5.136226297124447e-05,4.0,0.0094709200074461,0.0080302314596126,williamhill,4.0,0.035,0.0206,6.67,Championship,Goles (Over/Under),2025-01-17,williamhill:1.5000; unibet:1.4600; tipico_de:1.4500; unibet_eu:1.4500,0-0,0.0,Sí,
Lille vs Nice,2025-01-17 15:05:00,Under 2.5,1.99,1.9088,1.0298824661325422e-05,16.0,0.0045383459726717,0.0037138617831417,5.486422476412138e-05,16.0,0.0104653903576515,0.0088662811839081,matchbook,16.0,0.0813,0.0387,3.44,Ligue 1,Goles (Over/Under),2025-01-17,matchbook:1.9900; onexbet:1.9800; pinnacle:1.9500; betonlineag:1.9400; lowvig:1.9400; bovada:1.9100; williamhill:1.9100; coolbet:1.9100; betsson:1.8800; nordicbet:1.8800; unibet:1.8800; betrivers:1.8800; unibet_eu:1.8800; tipico_de:1.8700; playup:1.8700; betus:1.8700,2-1,3.0,No,
Lille vs Nice,2025-01-17 15:05:00,Over 2.5,2.0,1.9225,1.0298824661325422e-05,16.0,0.0045383459726718,0.0037138617831417,3.0146887321558463e-05,16.0,0.0077594677178134,0.0057936682564934,matchbook,16.0,0.0775,0.029,3.48,Ligue 1,Goles (Over/Under),2025-01-17,matchbook:2.0000; onexbet:1.9600; pinnacle:1.9500; unibet:1.9300; betrivers:1.9300; unibet_eu:1.9300; coolbet:1.9300; betsson:1.9200; nordicbet:1.9200; bovada:1.9100; williamhill:1.9100; playup:1.9100; tipico_de:1.9000; betus:1.9000; betonlineag:1.8800; lowvig:1.8800,2-1,3.0,Sí,
Benfica vs Famalicão,2025-01-17 15:15:00,Under 3.0,1.95,1.9167,1.297035757984346e-05,6.0,0.0050929580570515,0.0036540215339669,2.2303890059004807e-05,6.0,0.0066705117501069,0.0048908045458467,pinnacle,6.0,0.0333,0.0243,5.34,Liga Portugal,Goles (Over/Under),2025-01-17,pinnacle:1.9500; coolbet:1.9300; betonlineag:1.9200; lowvig:1.9200; bovada:1.9100; betus:1.8700,4-0,4.0,No,
Benfica vs Famalicão,2025-01-17 15:15:00,Under 3.5,1.6,1.5133,0.000357406053263,3.0,0.0261068489518992,0.0246137732390677,0.0003748291290911,3.0,0.0260555219824974,0.0245653817082388,tipico_de,3.0,0.0867,0.0613,7.95,Liga Portugal,Goles (Over/Under),2025-01-17,tipico_de:1.6000; unibet:1.4700; unibet_eu:1.4700,4-0,4.0,No,
Benfica vs Famalicão,2025-01-17 15:15:00,Over 3.0,1.92,1.9,1.297035757984346e-05,6.0,0.0050929580570515,0.0036540215339669,2.2589587854008253e-05,6.0,0.0067083161760438,0.0047135693146991,pinnacle,6.0,0.02,0.0238,5.56,Liga Portugal,Goles (Over/Under),2025-01-17,pinnacle:1.9200; betus:1.9200; bovada:1.9100; betonlineag:1.9000; lowvig:1.9000; coolbet:1.8500,4-0,4.0,Sí,
Benfica vs Famalicão,2025-01-17 15:15:00,Over 2.5,1.57,1.55,1.809970234290928e-05,5.0,0.0058805062572641,0.0052853554152772,1.5146817251439932e-05,5.0,0.0052661181559075,0.0033562031072273,williamhill,5.0,0.02,0.0126,7.75,Liga Portugal,Goles (Over/Under),2025-01-17,williamhill:1.5700; betsson:1.5500; nordicbet:1.5500; betrivers:1.5500; onexbet:1.5300,4-0,4.0,Sí,
Benfica vs Famalicão,2025-01-17 15:15:00,Under 2.5,2.45,2.384,1.809970234290928e-05,5.0,0.0058805062572641,0.0052853554152771,7.611042034848469e-05,5.0,0.0121915997271938,0.0105756202565382,betsson,5.0,0.066,0.068,6.18,Liga Portugal,Goles (Over/Under),2025-01-17,betsson:2.4500; nordicbet:2.4500; williamhill:2.4000; betrivers:2.3500; onexbet:2.2700,4-0,4.0,No,
Benfica vs Famalicão,2025-01-17 15:15:00,Over 3.5,2.55,2.4333,0.000357406053263,3.0,0.0261068489518992,0.0246137732390677,0.0004434313060912,3.0,0.0294102642204743,0.0277282630223806,unibet,3.0,0.1167,0.165,7.24,Liga Portugal,Goles (Over/Under),2025-01-17,unibet:2.5500; unibet_eu:2.5500; tipico_de:2.2000,4-0,4.0,Sí,
Puebla vs Atlético San Luis,2025-01-17 20:00:00,Over 2.5,2.04,1.9817,8.580004812341989e-05,12.0,0.0130792602474009,0.0099061118051072,8.468513882089448e-05,12.0,0.0130081477349688,0.0098555890448523,betrivers,12.0,0.0583,0.05,7.5,Liga MX,Goles (Over/Under),2025-01-17,betrivers:2.0400; unibet_eu:2.0400; unibet:2.0400; coolbet:2.0000; lowvig:2.0000; betonlineag:2.0000; bovada:1.9800; matchbook:1.9800; pinnacle:1.9700; williamhill:1.9500; betmgm:1.9100; betus:1.8700,1-2,3.0,Sí,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Over 2.75,2.01,1.97,5.386982086280211e-06,4.0,0.0032808056743923,0.0026862900280043,1.782074046515614e-05,4.0,0.0059696326866396,0.0050864203316228,pinnacle,4.0,0.04,0.0235,3.51,Liga MX,Goles (Over/Under),2025-01-17,pinnacle:2.0100; lowvig:1.9600; betonlineag:1.9600; bovada:1.9500,2-1,3.0,Sí,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Under 3.5,1.34,1.34,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,7.41,Liga MX,Goles (Over/Under),2025-01-17,unibet_eu:1.3400; unibet:1.3400,2-1,3.0,Sí,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Over 3.5,3.05,3.05,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,7.41,Liga MX,Goles (Over/Under),2025-01-17,unibet_eu:3.0500; unibet:3.0500,2-1,3.0,No,
Puebla vs Atlético San Luis,2025-01-17 20:00:00,Under 2.5,1.89,1.7992,8.580004812341989e-05,12.0,0.0130792602474009,0.0099061118051071,0.0001931841094721,12.0,0.0195050732728168,0.0171914678861031,pinnacle,12.0,0.0908,0.0622,6.39,Liga MX,Goles (Over/Under),2025-01-17,pinnacle:1.8900; betus:1.8700; bovada:1.8500; lowvig:1.8300; betonlineag:1.8300; matchbook:1.8300; coolbet:1.8200; williamhill:1.8000; betmgm:1.7400; betrivers:1.7100; unibet_eu:1.7100; unibet:1.7100,1-2,3.0,No,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Under 2.75,1.87,1.8625,5.386982086280211e-06,4.0,0.0032808056743923,0.0026862900280043,7.79013879244068e-07,4.0,0.0012449333042729,0.0010781438675177,bovada,4.0,0.0075,0.0043,4.76,Liga MX,Goles (Over/Under),2025-01-17,bovada:1.8700; pinnacle:1.8600; lowvig:1.8600; betonlineag:1.8600,2-1,3.0,No,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Over 2.5,1.75,1.736,2.480440440610629e-05,5.0,0.0070163426516763,0.0065168051713129,5.882638993171181e-06,5.0,0.0033895761786792,0.0029265900147692,betus,5.0,0.014,0.0102,7.14,Liga MX,Goles (Over/Under),2025-01-17,betus:1.7500; betrivers:1.7400; matchbook:1.7400; williamhill:1.7300; coolbet:1.7200,2-1,3.0,Sí,
Tigres vs Mazatlán FC,2025-01-17 20:00:00,Under 2.5,2.13,2.072,2.480440440610629e-05,5.0,0.0070163426516764,0.0065168051713129,6.574701148598181e-05,5.0,0.011460770544819,0.0107282777122505,coolbet,5.0,0.058,0.0487,5.09,Liga MX,Goles (Over/Under),2025-01-17,coolbet:2.1300; williamhill:2.1000; matchbook:2.1000; betus:2.0300; betrivers:2.0000,2-1,3.0,No,
Necaxa vs Guadalajara,2025-01-17 22:05:00,Over 2.5,1.99,1.93,1.6454301917741518e-05,11.0,0.0057353876073526,0.0044772533008516,3.226385657731018e-05,11.0,0.0080262735952411,0.0058969892268724,pinnacle,11.0,0.06,0.0298,5.81,Liga MX,Goles (Over/Under),2025-01-17,pinnacle:1.9900; bovada:1.9500; lowvig:1.9500; betonlineag:1.9500; betrivers:1.9300; unibet_eu:1.9300; unibet:1.9300; coolbet:1.9200; williamhill:1.9100; matchbook:1.9000; betus:1.8700,3-2,5.0,Sí,
Necaxa vs Guadalajara,2025-01-17 22:05:00,Under 2.5,1.89,1.8509,1.6454301917741518e-05,11.0,0.0057353876073527,0.0044772533008517,4.838878033976023e-05,11.0,0.0097989173732754,0.0082718104211913,coolbet,11.0,0.0391,0.0332,6.39,Liga MX,Goles (Over/Under),2025-01-17,coolbet:1.8900; pinnacle:1.8800; betus:1.8800; bovada:1.8700; lowvig:1.8700; betonlineag:1.8700; williamhill:1.8500; matchbook:1.8500; betrivers:1.8000; unibet_eu:1.8000; unibet:1.8000,3-2,5.0,No,
Auckland FC vs Melbourne City,2025-01-17 23:00:00,Over 2.5,2.02,1.9454,0.0001087500351462,13.0,0.0147436740020088,0.0112503355801819,0.0002245910086343,13.0,0.0211512324617486,0.0165355972440616,onexbet,13.0,0.0746,0.0762,5.37,A-League,Goles (Over/Under),2025-01-17,onexbet:2.0200; matchbook:2.0200; bovada:2.0000; williamhill:2.0000; pinnacle:1.9900; coolbet:1.9900; lowvig:1.9600; betonlineag:1.9600; betsson:1.9500; nordicbet:1.9500; betus:1.8700; unibet_eu:1.7900; unibet:1.7900,3-0,3.0,Sí,
Auckland FC vs Melbourne City,2025-01-17 23:00:00,Under 2.5,1.93,1.8577,0.0001087500351462,13.0,0.0147436740020088,0.0112503355801819,7.039735850109667e-05,13.0,0.0118295833712099,0.0093451275611416,unibet_eu,13.0,0.0723,0.041,7.68,A-League,Goles (Over/Under),2025-01-17,unibet_eu:1.9300; unibet:1.9300; pinnacle:1.8800; betus:1.8800; matchbook:1.8700; coolbet:1.8600; lowvig:1.8600; betonlineag:1.8600; betsson:1.8300; nordicbet:1.8300; bovada:1.8300; williamhill:1.8000; onexbet:1.7900,3-0,3.0,No,
Sydney FC vs Brisbane Roar,2025-01-18 01:00:00,Over 3.25,1.93,1.898,5.526335247452944e-06,5.0,0.0033245111705021,0.003151386877576,9.641727253423273e-06,5.0,0.0043863256298489,0.0035090605038791,pinnacle,5.0,0.032,0.016,5.29,A-League,Goles (Over/Under),2025-01-17,pinnacle:1.9300; bovada:1.8900; betus:1.8900; lowvig:1.8900; betonlineag:1.8900,3-4,7.0,Sí,
Sydney FC vs Brisbane Roar,2025-01-18 01:00:00,Under 3.25,1.93,1.918,5.526335247452944e-06,5.0,0.0033245111705021,0.003151386877576,2.2173866469166103e-05,5.0,0.0066498573051452,0.0053198858441162,bovada,5.0,0.012,0.024,4.72,A-League,Goles (Over/Under),2025-01-17,bovada:1.9300; pinnacle:1.9300; lowvig:1.9300; betonlineag:1.9300; betus:1.8700,3-4,7.0,No,
Sydney FC vs Brisbane Roar,2025-01-18 01:00:00,Over 3.5,2.16,2.0817,5.220050985822391e-05,6.0,0.0101814278502278,0.0092282398867851,0.0001669369545434,6.0,0.018261093958336,0.0168464924408413,matchbook,6.0,0.0783,0.0773,4.44,A-League,Goles (Over/Under),2025-01-17,matchbook:2.1600; nordicbet:2.1500; coolbet:2.1200; onexbet:2.1100; unibet:1.9800; unibet_eu:1.9700,3-4,7.0,Sí,
Sydney FC vs Brisbane Roar,2025-01-18 01:00:00,Under 3.5,1.76,1.7433,5.220050985822391e-05,6.0,0.0101814278502277,0.009228239886785,1.0565383951694113e-05,6.0,0.00454461424219,0.0040436143743039,coolbet,6.0,0.0167,0.0137,7.58,A-League,Goles (Over/Under),2025-01-17,coolbet:1.7600; unibet:1.7500; unibet_eu:1.7500; matchbook:1.7500; onexbet:1.7300; nordicbet:1.7200,3-4,7.0,No,
Adelaide United vs Melbourne Victory,2025-01-18 03:35:00,Over 3.25,1.99,1.95,2.0706074772212288e-05,5.0,0.0064343422623582,0.0051069908140211,6.426522703331382e-05,5.0,0.0113267915686697,0.0086780744899646,pinnacle,5.0,0.04,0.042,4.31,A-League,Goles (Over/Under),2025-01-17,pinnacle:1.9900; betonlineag:1.9700; lowvig:1.9700; bovada:1.9500; betus:1.8700,3-2,5.0,Sí,
Adelaide United vs Melbourne Victory,2025-01-18 03:35:00,Under 3.25,1.88,1.866,2.0706074772212288e-05,5.0,0.0064343422623582,0.0051069908140211,7.653289815966765e-06,5.0,0.0039019648096357,0.0036851961758094,pinnacle,5.0,0.014,0.0136,6.67,A-League,Goles (Over/Under),2025-01-17,pinnacle:1.8800; betus:1.8800; bovada:1.8700; betonlineag:1.8500; lowvig:1.8500,3-2,5.0,No,
Adelaide United vs Melbourne Victory,2025-01-18 03:35:00,Under 3.5,1.69,1.666,3.0414004603483484e-06,5.0,0.0024459687057082,0.0019543534560263,3.1687068794864374e-05,5.0,0.0077943368080507,0.00753218014006,onexbet,5.0,0.024,0.0215,5.68,A-League,Goles (Over/Under),2025-01-17,onexbet:1.6900; betsson:1.6800; nordicbet:1.6800; unibet_eu:1.6400; unibet:1.6400,3-2,5.0,No,
Adelaide United vs Melbourne Victory,2025-01-18 03:35:00,Over 3.5,2.2,2.172,3.0414004603483484e-06,5.0,0.0024459687057082,0.0019543534560263,1.2037846312413863e-05,5.0,0.0048906104360276,0.0047294651945814,betsson,5.0,0.028,0.0232,6.43,A-League,Goles (Over/Under),2025-01-17,betsson:2.2000; nordicbet:2.2000; onexbet:2.1600; unibet_eu:2.1500; unibet:2.1500,3-2,5.0,Sí,
Basaksehir vs Çaykur Rizespor,2025-01-18 05:30:00,Under 2.5,1.92,1.8686,1.255706513339637e-05,14.0,0.0050109636645085,0.0041171026594817,2.921876096033381e-05,14.0,0.0076255556314621,0.006951312873103,onexbet,14.0,0.0514,0.0267,6.14,Süper Lig,Goles (Over/Under),2025-01-17,onexbet:1.9200; matchbook:1.9000; pinnacle:1.8900; bovada:1.8900; betus:1.8900; betonlineag:1.8800; lowvig:1.8800; coolbet:1.8500; tipico_de:1.8500; unibet:1.8500; betrivers:1.8500; unibet_eu:1.8500; nordicbet:1.8300; betsson:1.8300,2-0,2.0,Sí,
Basaksehir vs Çaykur Rizespor,2025-01-18 05:30:00,Over 2.5,1.98,1.9164,1.255706513339637e-05,14.0,0.0050109636645084,0.0041171026594816,7.461391224647359e-05,14.0,0.0121999415025751,0.0103229934406589,onexbet,14.0,0.0636,0.0445,5.15,Süper Lig,Goles (Over/Under),2025-01-17,onexbet:1.9800; matchbook:1.9800; pinnacle:1.9700; nordicbet:1.9300; betsson:1.9300; coolbet:1.9300; bovada:1.9300; betonlineag:1.9300; lowvig:1.9300; tipico_de:1.9000; betus:1.8700; unibet:1.8500; betrivers:1.8500; unibet_eu:1.8500,2-0,2.0,No,
1. FC Kaiserslautern vs SSV Ulm 1846,2025-01-18 07:00:00,Under 2.75,1.83,1.8233,2.028401970925505e-09,3.0,6.360704350056085e-05,5.996929572060772e-05,1.0109418208892184e-06,3.0,0.0014153741691918,0.0013344275639357,pinnacle,3.0,0.0067,0.0047,4.15,Bundesliga 2,Goles (Over/Under),2025-01-17,pinnacle:1.8300; lowvig:1.8200; betonlineag:1.8200,3-0,3.0,No,
1. FC Kaiserslautern vs SSV Ulm 1846,2025-01-18 07:00:00,Over 2.75,2.03,2.0233,2.028401970925505e-09,3.0,6.360704350050852e-05,5.996929572057071e-05,6.60890528145765e-07,3.0,0.0011495988898966,0.0010838522275872,pinnacle,3.0,0.0067,0.0047,4.21,Bundesliga 2,Goles (Over/Under),2025-01-17,pinnacle:2.0300; lowvig:2.0200; betonlineag:2.0200,3-0,3.0,Sí,
1. FC Kaiserslautern vs SSV Ulm 1846,2025-01-18 07:00:00,Under 2.5,2.04,1.98,9.019488389287557e-06,11.0,0.0042432024802904,0.0028593377517821,2.7838714241002588e-05,11.0,0.0074611921001013,0.0064569098186749,matchbook,11.0,0.06,0.0295,5.52,Bundesliga 2,Goles (Over/Under),2025-01-17,matchbook:2.0400; bovada:2.0200; tipico_de:2.0000; onexbet:2.0000; playup:1.9800; unibet:1.9700; unibet_eu:1.9600; betrivers:1.9600; betsson:1.9500; nordicbet:1.9500; williamhill:1.9500,3-0,3.0,No,
SC Preußen Münster vs Greuther Fürth,2025-01-18 07:00:00,Under 2.5,2.0,1.96,2.817976795932132e-05,13.0,0.0075006564543438,0.006801042374498,4.062143229251407e-05,13.0,0.009009516341438,0.0077160982459498,williamhill,13.0,0.04,0.0342,7.14,Bundesliga 2,Goles (Over/Under),2025-01-17,williamhill:2.0000; matchbook:2.0000; pinnacle:1.9900; bovada:1.9800; coolbet:1.9800; unibet:1.9800; unibet_eu:1.9700; betrivers:1.9700; onexbet:1.9600; tipico_de:1.9300; playup:1.9200; betsson:1.9000; nordicbet:1.9000,2-1,3.0,No,
SC Preußen Münster vs Greuther Fürth,2025-01-18 07:00:00,Over 2.75,2.08,2.08,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,lowvig,2.0,0.0,0.0,4.26,Bundesliga 2,Goles (Over/Under),2025-01-17,lowvig:2.0800; betonlineag:2.0800,2-1,3.0,Sí,
1. FC Kaiserslautern vs SSV Ulm 1846,2025-01-18 07:00:00,Over 2.5,1.85,1.7927,9.019488389287557e-06,11.0,0.0042432024802904,0.002859337751782,3.743123270326441e-05,11.0,0.0086002753230214,0.0077907354354361,williamhill,11.0,0.0573,0.028,5.34,Bundesliga 2,Goles (Over/Under),2025-01-17,williamhill:1.8500; matchbook:1.8300; bovada:1.8200; onexbet:1.8100; betsson:1.7800; nordicbet:1.7800; tipico_de:1.7700; unibet:1.7700; unibet_eu:1.7700; betrivers:1.7700; playup:1.7700,3-0,3.0,Sí,
Eintracht Braunschweig vs FC Schalke 04,2025-01-18 07:00:00,Over 3.0,2.04,2.026,7.044107488066013e-06,5.0,0.0037462099577154,0.0029778742508846,1.8871982684468795e-06,5.0,0.0019425715502394,0.0017501025674865,pinnacle,5.0,0.014,0.008,5.84,Bundesliga 2,Goles (Over/Under),2025-01-17,pinnacle:2.0400; coolbet:2.0300; bovada:2.0200; lowvig:2.0200; betonlineag:2.0200,0-0,0.0,No,
Eintracht Braunschweig vs FC Schalke 04,2025-01-18 07:00:00,Under 3.0,1.83,1.81,7.044107488066013e-06,5.0,0.0037462099577154,0.0029778742508845,3.146899026396095e-05,5.0,0.0078790371789754,0.0062342029555144,pinnacle,5.0,0.02,0.0253,4.15,Bundesliga 2,Goles (Over/Under),2025-01-17,pinnacle:1.8300; bovada:1.8200; lowvig:1.8200; betonlineag:1.8200; coolbet:1.7600,0-0,0.0,Sí,
Eintracht Braunschweig vs FC Schalke 04,2025-01-18 07:00:00,Over 2.5,1.75,1.6167,7.024560877133723e-05,9.0,0.0117505817400913,0.0072036181378896,0.0001589450047764,9.0,0.0174559123684698,0.010589336814759,williamhill,9.0,0.1333,0.0485,4.76,Bundesliga 2,Goles (Over/Under),2025-01-17,williamhill:1.7500; unibet:1.6100; unibet_eu:1.6100; betrivers:1.6100; tipico_de:1.6000; betsson:1.6000; nordicbet:1.6000; playup:1.6000; onexbet:1.5700,0-0,0.0,No,
Eintracht Braunschweig vs FC Schalke 04,2025-01-18 07:00:00,Under 2.5,2.25,2.21,7.024560877133723e-05,9.0,0.0117505817400914,0.0072036181378896,4.7555547722721454e-05,9.0,0.0097183105033262,0.0073309256465015,tipico_de,9.0,0.04,0.0462,8.14,Bundesliga 2,Goles (Over/Under),2025-01-17,tipico_de:2.2500; betsson:2.2500; nordicbet:2.2500; playup:2.2500; unibet:2.2000; unibet_eu:2.2000; betrivers:2.2000; onexbet:2.1900; williamhill:2.1000,0-0,0.0,Sí,
SC Preußen Münster vs Greuther Fürth,2025-01-18 07:00:00,Over 2.5,1.89,1.8154,2.817976795932132e-05,13.0,0.0075006564543438,0.006801042374498,8.492780732970945e-05,13.0,0.012955420255839,0.0107151698092605,matchbook,13.0,0.0746,0.0424,5.54,Bundesliga 2,Goles (Over/Under),2025-01-17,matchbook:1.8900; pinnacle:1.8600; bovada:1.8500; onexbet:1.8400; tipico_de:1.8300; betsson:1.8300; nordicbet:1.8300; playup:1.8200; coolbet:1.8000; williamhill:1.8000; unibet:1.7500; unibet_eu:1.7500; betrivers:1.7500,2-1,3.0,Sí,
SC Preußen Münster vs Greuther Fürth,2025-01-18 07:00:00,Under 2.75,1.78,1.78,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,lowvig,2.0,0.0,0.0,4.26,Bundesliga 2,Goles (Over/Under),2025-01-17,lowvig:1.7800; betonlineag:1.7800,2-1,3.0,No,
Blackpool vs Huddersfield Town,2025-01-18 07:30:00,Over 2.5,2.0,1.9419,1.7643097155260545e-05,16.0,0.005936943126123,0.0045632866344063,5.7001068801575465e-05,16.0,0.0106717569102896,0.0101018263985256,betsson,16.0,0.0581,0.0403,5.56,League One,Goles (Over/Under),2025-01-17,betsson:2.0000; nordicbet:2.0000; pinnacle:1.9900; matchbook:1.9800; betonlineag:1.9800; lowvig:1.9800; onexbet:1.9600; playup:1.9500; williamhill:1.9100; betrivers:1.9100; unibet_eu:1.9100; unibet:1.9100; bovada:1.9100; tipico_de:1.9000; coolbet:1.8900; betus:1.8900,2-2,4.0,Sí,
