Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Sturm Graz vs Austria Wien,2025-02-07 14:30:00,Over 2.5,2.14,1.98,9.1504989295434e-05,14.0,0.0135127674255213,0.0121072880202591,0.0002025060187953,14.0,0.0201132967081889,0.0170598480437577,matchbook,14.0,0.16,0.0788,5.55,Austrian Bundesliga,Goles (Over/Under),2025-02-07,matchbook:2.1400; pinnacle:2.0700; williamhill:2.0500; onexbet:2.0200; tipico_de:2.0000; betsson:2.0000; nordicbet:2.0000; bovada:2.0000; playup:2.0000; betus:1.9200; coolbet:1.9100; unibet_eu:1.8700; betrivers:1.8700; unibet:1.8700,2-2,4.0,Sí,
Sturm Graz vs Austria Wien,2025-02-07 14:30:00,Over 2.25,1.84,1.84,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,lowvig,2.0,0.0,0.0,4.6,Austrian Bundesliga,Goles (Over/Under),2025-02-07,lowvig:1.8400; betonlineag:1.8400,2-2,4.0,Sí,
Albacete vs Zaragoza,2025-02-07 14:30:00,Over 2.5,2.5,2.3075,4.3648672398752935e-05,8.0,0.0091844376812052,0.0069657975967191,0.0001484396028803,8.0,0.0170478298993976,0.0132043321832626,matchbook,8.0,0.1925,0.0931,4.52,La Liga 2,Goles (Over/Under),2025-02-07,matchbook:2.5000; williamhill:2.3800; onexbet:2.3300; betsson:2.3000; nordicbet:2.3000; tipico_de:2.2500; unibet_eu:2.2000; unibet:2.2000,2-1,3.0,Sí,
Pogoń Szczecin vs Górnik Zabrze,2025-02-07 14:30:00,Under 2.75,1.83,1.83,1.7238722404936337e-07,3.0,0.0005865632296069,0.000553017116333,0.0,3.0,0.0,0.0,bovada,3.0,0.0,0.0,4.64,Ekstraklasa,Goles (Over/Under),2025-02-07,bovada:1.8300; lowvig:1.8300; betonlineag:1.8300,3-0,3.0,No,
Bayern Munich vs Werder Bremen,2025-02-07 14:30:00,Over 4.5,2.3,2.2667,2.705549564337639e-05,3.0,0.0072444867196227,0.0068301675808815,4.393987266973343e-05,3.0,0.009316294877293,0.0087834870443565,betrivers,3.0,0.0333,0.0471,7.17,Bundesliga,Goles (Over/Under),2025-02-07,betrivers:2.3000; unibet_eu:2.3000; tipico_de:2.2000,3-0,3.0,No,
KV Mechelen vs Gent,2025-02-07 14:45:00,Over 2.5,1.96,1.8988,8.655409507380936e-06,16.0,0.0041605482665823,0.0036241908869425,2.743611568583168e-05,16.0,0.0073978354688557,0.0052382972677904,matchbook,16.0,0.0613,0.0269,5.07,Pro League,Goles (Over/Under),2025-02-07,matchbook:1.9600; pinnacle:1.9500; onexbet:1.9200; bovada:1.9100; unibet:1.9000; betsson:1.9000; nordicbet:1.9000; betonlineag:1.9000; lowvig:1.9000; coolbet:1.8900; betrivers:1.8900; unibet_eu:1.8900; playup:1.8800; tipico_de:1.8700; betus:1.8700; williamhill:1.8500,3-3,6.0,Sí,
Mansfield Town vs Northampton Town,2025-02-07 14:45:00,Under 2.5,1.85,1.8233,3.09189620304371e-05,15.0,0.0078597066619816,0.0071650229653617,3.526519544091993e-05,15.0,0.0083484799713793,0.0067729134966008,pinnacle,15.0,0.0267,0.0272,7.25,League One,Goles (Over/Under),2025-02-07,pinnacle:1.8500; williamhill:1.8500; betus:1.8500; coolbet:1.8500; betonlineag:1.8400; lowvig:1.8400; onexbet:1.8300; unibet:1.8300; unibet_eu:1.8300; betrivers:1.8300; bovada:1.8000; betsson:1.8000; nordicbet:1.8000; playup:1.8000; tipico_de:1.7500,0-1,1.0,Si,
Como vs Juventus,2025-02-07 14:45:00,Under 2.5,1.89,1.798,4.223875465040474e-05,15.0,0.0091717323566685,0.0077722833435718,9.555845209759352e-05,15.0,0.0137291207568623,0.0110061397682245,matchbook,15.0,0.092,0.0443,5.27,Serie A,Goles (Over/Under),2025-02-07,matchbook:1.8900; onexbet:1.8500; pinnacle:1.8300; lowvig:1.8300; betonlineag:1.8300; bovada:1.8200; williamhill:1.8000; tipico_de:1.8000; nordicbet:1.7800; betsson:1.7800; coolbet:1.7800; playup:1.7700; betus:1.7700; betrivers:1.7200; unibet_eu:1.7200,1-2,3.0,No,
Como vs Juventus,2025-02-07 14:45:00,Over 2.5,2.11,2.0447,4.223875465040474e-05,15.0,0.0091717323566685,0.0077722833435718,9.229566334423095e-05,15.0,0.0135823668778002,0.0112805773477661,onexbet,15.0,0.0653,0.0554,5.53,Serie A,Goles (Over/Under),2025-02-07,onexbet:2.1100; pinnacle:2.1000; betus:2.1000; matchbook:2.1000; coolbet:2.0900; betrivers:2.0700; unibet_eu:2.0700; betsson:2.0600; nordicbet:2.0500; playup:2.0200; bovada:2.0200; lowvig:2.0000; betonlineag:2.0000; tipico_de:1.9700; williamhill:1.9100,1-2,3.0,Sí,
Mansfield Town vs Northampton Town,2025-02-07 14:45:00,Over 2.5,2.02,1.9467,3.09189620304371e-05,15.0,0.0078597066619816,0.0071650229653617,8.592990850752723e-05,15.0,0.0131013019982565,0.011719483021275,pinnacle,15.0,0.0733,0.0494,6.65,League One,Goles (Over/Under),2025-02-07,pinnacle:2.0200; betsson:2.0000; nordicbet:2.0000; betonlineag:1.9900; lowvig:1.9900; playup:1.9800; onexbet:1.9700; williamhill:1.9500; bovada:1.9500; tipico_de:1.9300; coolbet:1.8900; unibet:1.8900; betus:1.8800; unibet_eu:1.8800; betrivers:1.8800,0-1,1.0,No,
KV Mechelen vs Gent,2025-02-07 14:45:00,Under 2.5,2.0,1.8925,8.655409507380936e-06,16.0,0.0041605482665824,0.0036241908869426,6.585670578131069e-05,16.0,0.0114609195706694,0.0100737073317376,matchbook,16.0,0.1075,0.0418,4.05,Pro League,Goles (Over/Under),2025-02-07,matchbook:2.0000; pinnacle:1.9300; betus:1.9300; coolbet:1.9200; betonlineag:1.9200; lowvig:1.9200; bovada:1.9100; onexbet:1.9000; tipico_de:1.8700; unibet:1.8600; betsson:1.8600; nordicbet:1.8600; playup:1.8500; betrivers:1.8500; unibet_eu:1.8500; williamhill:1.8500,3-3,6.0,No,
Rayo Vallecano vs Valladolid,2025-02-07 15:00:00,Under 2.5,1.85,1.7864,1.4895143265055817e-05,11.0,0.0054467170626354,0.0043175994841478,4.014171705187341e-05,11.0,0.0089062130433908,0.0065205944914158,coolbet,11.0,0.0636,0.029,5.34,La Liga,Goles (Over/Under),2025-02-07,coolbet:1.8500; onexbet:1.8400; nordicbet:1.7800; betsson:1.7800; betrivers:1.7800; unibet_eu:1.7800; unibet:1.7800; tipico_de:1.7700; playup:1.7700; betus:1.7700; williamhill:1.7500,1-0,1.0,Sí,
Rayo Vallecano vs Valladolid,2025-02-07 15:00:00,Under 2.25,2.07,2.0475,3.935402351057903e-06,4.0,0.0028005938697418,0.0027080434446506,9.14146109002277e-06,4.0,0.0042748003764837,0.0033058714142888,pinnacle,4.0,0.0225,0.0179,3.86,La Liga,Goles (Over/Under),2025-02-07,pinnacle:2.0700; betonlineag:2.0500; lowvig:2.0500; bovada:2.0200,1-0,1.0,Sí,
Rayo Vallecano vs Valladolid,2025-02-07 15:00:00,Over 2.25,1.85,1.8175,3.935402351057903e-06,4.0,0.0028005938697418,0.0027080434446506,1.907954095067489e-05,4.0,0.0061483321400147,0.0052800052800053,pinnacle,4.0,0.0325,0.0205,3.56,La Liga,Goles (Over/Under),2025-02-07,pinnacle:1.8500; bovada:1.8200; betonlineag:1.8000; lowvig:1.8000,1-0,1.0,No,
Rayo Vallecano vs Valladolid,2025-02-07 15:00:00,Over 2.5,2.11,2.0273,1.4895143265055817e-05,11.0,0.0054467170626354,0.0043175994841478,6.097721388200932e-05,11.0,0.0110399564852362,0.0092226205818534,onexbet,11.0,0.0827,0.0457,4.54,La Liga,Goles (Over/Under),2025-02-07,onexbet:2.1100; betus:2.1000; betsson:2.0600; nordicbet:2.0500; playup:2.0200; coolbet:2.0100; tipico_de:2.0000; betrivers:2.0000; unibet_eu:2.0000; unibet:2.0000; williamhill:1.9500,1-0,1.0,No,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Over 3.75,2.03,1.9667,5.466419012548457e-05,3.0,0.0104532297151314,0.0097869919628147,0.0001690776098917,3.0,0.0183766473845976,0.0170906398086924,pinnacle,3.0,0.0633,0.0694,3.91,Ligue 1,Goles (Over/Under),2025-02-07,pinnacle:2.0300; bovada:2.0000; betus:1.8700,2-4,6.0,Sí,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Under 3.5,2.08,1.986,5.0756333280835696e-05,10.0,0.0100607449433332,0.0080767409677709,6.730820024160742e-05,10.0,0.0116007888652992,0.0100815264695073,onexbet,10.0,0.094,0.0465,6.22,Ligue 1,Goles (Over/Under),2025-02-07,onexbet:2.0800; tipico_de:2.0500; nordicbet:2.0000; playup:2.0000; coolbet:2.0000; unibet:1.9500; betonlineag:1.9500; lowvig:1.9500; betrivers:1.9400; unibet_eu:1.9400,2-4,6.0,No,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Over 3.5,1.87,1.836,5.0756333280835696e-05,10.0,0.0100607449433332,0.0080767409677708,9.289463012700436e-05,10.0,0.0135362287406715,0.0096894446337159,onexbet,10.0,0.034,0.0436,5.02,Ligue 1,Goles (Over/Under),2025-02-07,onexbet:1.8700; betonlineag:1.8700; lowvig:1.8700; betrivers:1.8500; unibet_eu:1.8500; unibet:1.8500; coolbet:1.8500; nordicbet:1.8300; playup:1.8000; tipico_de:1.7200,2-4,6.0,Sí,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Over 2.5,1.32,1.31,1.3435407418479226e-06,2.0,0.0014738393515106,0.0014738393515106,2.350569550407344e-05,2.0,0.0058275058275057,0.0058275058275057,betsson,2.0,0.01,0.01,6.06,Ligue 1,Goles (Over/Under),2025-02-07,betsson:1.3200; williamhill:1.3000,2-4,6.0,Sí,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Under 2.5,3.4,3.35,1.3435407418479226e-06,2.0,0.0014738393515107,0.0014738393515107,1.1853641897640111e-05,2.0,0.0044563279857397,0.0044563279857397,betsson,2.0,0.05,0.05,6.33,Ligue 1,Goles (Over/Under),2025-02-07,betsson:3.4000; williamhill:3.3000,2-4,6.0,No,
Paris Saint Germain vs AS Monaco,2025-02-07 15:05:00,Under 3.75,1.88,1.8633,5.466419012548457e-05,3.0,0.0104532297151313,0.0097869919628147,2.361462196505549e-05,3.0,0.0068510132657689,0.0064591972509656,pinnacle,3.0,0.0167,0.0236,6.67,Ligue 1,Goles (Over/Under),2025-02-07,pinnacle:1.8800; betus:1.8800; bovada:1.8300,2-4,6.0,No,
FC Porto vs Sporting Lisbon,2025-02-07 15:15:00,Under 2.25,1.99,1.918,2.345927135994118e-05,5.0,0.006849334111167,0.0058398774227321,5.958704658071153e-05,5.0,0.0109080901647957,0.0082576962565138,pinnacle,5.0,0.072,0.0407,2.88,Liga Portugal,Goles (Over/Under),2025-02-07,pinnacle:1.9900; lowvig:1.9200; betonlineag:1.9200; bovada:1.8900; betus:1.8700,1-0,1.0,Sí,
FC Porto vs Sporting Lisbon,2025-02-07 15:15:00,Over 2.25,1.93,1.912,2.345927135994118e-05,5.0,0.0068493341111671,0.0058398774227321,8.04765408097968e-06,5.0,0.0040078915889552,0.0039269157349331,bovada,5.0,0.018,0.0147,5.29,Liga Portugal,Goles (Over/Under),2025-02-07,bovada:1.9300; betus:1.9300; pinnacle:1.9000; lowvig:1.9000; betonlineag:1.9000,1-0,1.0,No,
FC Porto vs Sporting Lisbon,2025-02-07 15:15:00,Over 2.5,2.28,2.187,6.591846399584767e-05,10.0,0.0113802929924529,0.0097835449415894,7.049941307898975e-05,10.0,0.0118326052089189,0.0100508689168129,matchbook,10.0,0.093,0.0562,5.97,Liga Portugal,Goles (Over/Under),2025-02-07,matchbook:2.2800; betrivers:2.2300; unibet:2.2300; unibet_eu:2.2300; williamhill:2.2000; coolbet:2.1900; onexbet:2.1600; tipico_de:2.1500; nordicbet:2.1000; betsson:2.1000,1-0,1.0,No,
FC Porto vs Sporting Lisbon,2025-02-07 15:15:00,Under 2.5,1.75,1.666,6.591846399584767e-05,10.0,0.0113802929924528,0.0097835449415893,0.0001674405736541,10.0,0.0179305424913136,0.0158309985794649,matchbook,10.0,0.084,0.05,4.76,Liga Portugal,Goles (Over/Under),2025-02-07,matchbook:1.7500; nordicbet:1.7200; betsson:1.7200; onexbet:1.6900; tipico_de:1.6700; coolbet:1.6600; williamhill:1.6200; betrivers:1.6100; unibet:1.6100; unibet_eu:1.6100,1-0,1.0,Sí,
Banfield vs Belgrano de Cordoba,2025-02-07 15:45:00,Over 1.5,1.58,1.5517,3.391416713621236e-05,6.0,0.008038471274077,0.0078251573943511,4.2444521026836485e-05,6.0,0.0088129109137607,0.0076285149694293,matchbook,6.0,0.0283,0.0211,6.77,Liga Profesional,Goles (Over/Under),2025-02-07,matchbook:1.5800; unibet:1.5700; betrivers:1.5600; onexbet:1.5500; betmgm:1.5300; playup:1.5200,1-1,2.0,Sí,
Banfield vs Belgrano de Cordoba,2025-02-07 15:45:00,Under 1.5,2.56,2.41,3.391416713621236e-05,6.0,0.0080384712740769,0.0078251573943511,0.0001117476554775,6.0,0.0147168373253457,0.0131491513117735,matchbook,6.0,0.15,0.0866,4.85,Liga Profesional,Goles (Over/Under),2025-02-07,matchbook:2.5600; onexbet:2.4500; playup:2.4500; betrivers:2.3500; unibet:2.3500; betmgm:2.3000,1-1,2.0,No,
Banfield vs Belgrano de Cordoba,2025-02-07 15:45:00,Over 2.0,2.03,2.002,1.421229776200892e-05,5.0,0.0053262359453571,0.0048527654718754,2.1872961939932565e-05,5.0,0.0066138773505704,0.0064212467607191,pinnacle,5.0,0.028,0.0264,4.82,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:2.0300; betsson:2.0200; bovada:2.0200; lowvig:1.9700; betonlineag:1.9700,1-1,2.0,No,
Banfield vs Belgrano de Cordoba,2025-02-07 15:45:00,Under 2.0,1.87,1.838,1.421229776200892e-05,5.0,0.0053262359453571,0.0048527654718754,2.7472007538753344e-05,5.0,0.007381344115714,0.006666994902289,pinnacle,5.0,0.032,0.0248,4.24,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.8700; lowvig:1.8500; betonlineag:1.8500; bovada:1.8200; betsson:1.8000,1-1,2.0,No,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Over 2.5,3.0,2.975,6.225459456382068e-07,2.0,0.0010389979325256,0.0010389979325256,4.469942109030275e-06,2.0,0.0028248587570621,0.0028248587570621,nordicbet,2.0,0.025,0.025,5.8,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:3.0000; unibet:2.9500,2-0,2.0,No,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Over 1.75,1.91,1.89,1.5382434356301235e-05,5.0,0.0055461449616051,0.0054160561926152,1.7462458244185514e-05,5.0,0.0058986960797415,0.0056247107223246,lowvig,5.0,0.02,0.021,4.71,Liga Profesional,Goles (Over/Under),2025-02-07,lowvig:1.9100; betonlineag:1.9100; pinnacle:1.9000; bovada:1.8700; betsson:1.8600,2-0,2.0,Sí,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Under 1.5,2.33,2.2367,0.0001244874977565,3.0,0.015567157584255,0.0137429942975489,0.0001090437036122,3.0,0.0146814736056981,0.012261705251303,betrivers,3.0,0.0933,0.0736,7.02,Liga Profesional,Goles (Over/Under),2025-02-07,betrivers:2.3300; onexbet:2.2300; playup:2.1500,2-0,2.0,No,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Under 2.5,1.39,1.385,6.225459456382068e-07,2.0,0.0010389979325255,0.0010389979325255,4.231736418845494e-06,2.0,0.0026066103638828,0.0026066103638828,nordicbet,2.0,0.005,0.005,5.84,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:1.3900; unibet:1.3800,2-0,2.0,Sí,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Over 1.5,1.68,1.63,0.0001244874977565,3.0,0.015567157584255,0.0137429942975489,0.0002026027960007,3.0,0.0195396456235807,0.0179450179450179,playup,3.0,0.05,0.051,6.04,Liga Profesional,Goles (Over/Under),2025-02-07,playup:1.6800; onexbet:1.6500; betrivers:1.5600,2-0,2.0,Sí,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Over 2.5,2.75,2.725,9.339666977421454e-07,2.0,0.0013021205963998,0.0013021205963998,6.100054708222909e-06,2.0,0.0033670033670033,0.0033670033670033,nordicbet,2.0,0.025,0.025,5.33,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:2.7500; unibet:2.7000,2-0,2.0,No,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Under 2.5,1.46,1.455,9.339666977421454e-07,2.0,0.0013021205963997,0.0013021205963997,3.244400600569601e-06,2.0,0.002361832782239,0.002361832782239,nordicbet,2.0,0.005,0.005,5.53,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:1.4600; unibet:1.4500,2-0,2.0,Sí,
Atlético Huracán vs CA Tigre BA,2025-02-07 18:00:00,Under 1.75,1.99,1.942,1.5382434356301235e-05,5.0,0.0055461449616051,0.0054160561926151,3.122540609149602e-05,5.0,0.0078990603361606,0.0068043263707448,pinnacle,5.0,0.048,0.0299,4.01,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.9900; betsson:1.9500; bovada:1.9500; lowvig:1.9100; betonlineag:1.9100,2-0,2.0,No,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Over 2.0,2.1,2.064,2.652024628031465e-06,5.0,0.0022976435594227,0.0022082466449828,1.4986138986839456e-05,5.0,0.0054718446818207,0.0045199235457764,pinnacle,5.0,0.036,0.0233,3.48,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:2.1000; lowvig:2.0700; betonlineag:2.0700; bovada:2.0500; betsson:2.0300,2-0,2.0,No,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Under 1.5,2.5,2.425,6.637006287049619e-05,2.0,0.0112179487179487,0.0112179487179487,8.406158739100679e-05,2.0,0.0127659574468085,0.0127659574468085,betrivers,2.0,0.075,0.075,6.67,Liga Profesional,Goles (Over/Under),2025-02-07,betrivers:2.5000; playup:2.3500,2-0,2.0,No,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Over 1.5,1.55,1.525,6.637006287049619e-05,2.0,0.0112179487179487,0.0112179487179487,6.405058141189103e-05,2.0,0.010752688172043,0.010752688172043,playup,2.0,0.025,0.025,7.07,Liga Profesional,Goles (Over/Under),2025-02-07,playup:1.5500; betrivers:1.5000,2-0,2.0,Sí,
Central Córdoba vs Newells Old Boys,2025-02-07 18:00:00,Under 2.0,1.81,1.796,2.652024628031465e-06,5.0,0.0022976435594226,0.0022082466449828,3.091250729500973e-06,5.0,0.0024709356679553,0.0022264061647992,pinnacle,5.0,0.014,0.008,4.51,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.8100; bovada:1.8000; betsson:1.7900; lowvig:1.7900; betonlineag:1.7900,2-0,2.0,No,
Necaxa vs Santos Laguna,2025-02-07 20:00:00,Under 2.5,2.5,2.318,4.382561669800608e-05,5.0,0.0091847085148269,0.006603190548926,0.0001343989337973,5.0,0.0161826718656636,0.0128187134502923,matchbook,5.0,0.182,0.0917,3.69,Liga MX,Goles (Over/Under),2025-02-07,matchbook:2.5000; betrivers:2.2800; unibet_eu:2.2800; unibet:2.2800; williamhill:2.2500,3-2,5.0,No,
Necaxa vs Santos Laguna,2025-02-07 20:00:00,Over 2.5,1.62,1.588,4.382561669800608e-05,5.0,0.0091847085148269,0.006603190548926,3.117299664137818e-05,5.0,0.0076342199264436,0.0069393306876173,williamhill,5.0,0.032,0.0194,6.17,Liga MX,Goles (Over/Under),2025-02-07,williamhill:1.6200; matchbook:1.6000; unibet:1.5800; betrivers:1.5700; unibet_eu:1.5700,3-2,5.0,Sí,
Necaxa vs Santos Laguna,2025-02-07 20:00:00,Over 3.0,2.0,1.9617,8.118338750040721e-06,6.0,0.0040284573321986,0.0029376936219726,4.1777329748004086e-05,6.0,0.0091353198505533,0.0064811433355467,pinnacle,6.0,0.0383,0.0344,4.05,Liga MX,Goles (Over/Under),2025-02-07,pinnacle:2.0000; bovada:1.9800; lowvig:1.9700; betonlineag:1.9700; coolbet:1.9600; betus:1.8900,3-2,5.0,Sí,
Necaxa vs Santos Laguna,2025-02-07 20:00:00,Under 3.0,1.87,1.8533,8.118338750040721e-06,6.0,0.0040284573321986,0.0029376936219726,2.334231071884802e-06,6.0,0.0021545194175456,0.0016058839588251,pinnacle,6.0,0.0167,0.0075,6.39,Liga MX,Goles (Over/Under),2025-02-07,pinnacle:1.8700; bovada:1.8500; betus:1.8500; coolbet:1.8500; lowvig:1.8500; betonlineag:1.8500,3-2,5.0,No,
Querétaro vs Atlético San Luis,2025-02-07 20:00:00,Over 2.5,2.05,1.9555,5.532519640316964e-05,11.0,0.010511277605719,0.0088550680723458,0.0001507561907684,11.0,0.0173561228098986,0.0157354140245565,lowvig,11.0,0.0945,0.0668,4.34,Liga MX,Goles (Over/Under),2025-02-07,lowvig:2.0500; betonlineag:2.0500; pinnacle:2.0400; matchbook:1.9900; bovada:1.9800; williamhill:1.9500; betus:1.9100; coolbet:1.9000; betrivers:1.8800; unibet_eu:1.8800; unibet:1.8800,1-0,1.0,No,
Querétaro vs Atlético San Luis,2025-02-07 20:00:00,Under 2.5,1.9,1.8409,5.532519640316964e-05,11.0,0.0105112776057191,0.0088550680723458,4.230779664896975e-05,11.0,0.0091681036097561,0.0067140990384757,coolbet,11.0,0.0591,0.0315,5.82,Liga MX,Goles (Over/Under),2025-02-07,coolbet:1.9000; matchbook:1.9000; bovada:1.8500; unibet:1.8400; pinnacle:1.8400; betrivers:1.8300; unibet_eu:1.8300; betus:1.8300; williamhill:1.8300; lowvig:1.8000; betonlineag:1.8000,1-0,1.0,Sí,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Over 1.5,1.57,1.5433,3.828322697713052e-05,3.0,0.008525573593537,0.0080021470714828,6.109475741726848e-05,3.0,0.0105418252369667,0.0094220768392137,onexbet,3.0,0.0267,0.0249,6.25,Liga Profesional,Goles (Over/Under),2025-02-07,onexbet:1.5700; playup:1.5500; betrivers:1.5100,2-2,4.0,Sí,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Under 1.5,2.48,2.41,3.828322697713052e-05,3.0,0.008525573593537,0.0080021470714828,4.333342241525107e-05,3.0,0.0091700710240343,0.0079437708126795,betrivers,3.0,0.07,0.0535,6.55,Liga Profesional,Goles (Over/Under),2025-02-07,betrivers:2.4800; onexbet:2.4000; playup:2.3500,2-2,4.0,No,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Over 2.5,2.75,2.725,1.4703011138288017e-07,2.0,0.0005163688939377,0.0005163688939377,6.100054708222909e-06,2.0,0.0033670033670033,0.0033670033670033,nordicbet,2.0,0.025,0.025,5.81,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:2.7500; unibet:2.7000,2-2,4.0,Sí,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Under 2.5,1.46,1.45,1.4703011138288017e-07,2.0,0.0005163688939378,0.0005163688939378,1.32144914759629e-05,2.0,0.0047564687975646,0.0047564687975646,nordicbet,2.0,0.01,0.01,5.53,Liga Profesional,Goles (Over/Under),2025-02-07,nordicbet:1.4600; unibet:1.4400,2-2,4.0,No,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Under 2.0,1.81,1.798,2.178417025548295e-07,5.0,0.0006586076382094,0.0006243607960021,4.699606795949979e-06,5.0,0.0030454121307136,0.0022430525379187,pinnacle,5.0,0.012,0.0098,4.27,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.8100; bovada:1.8000; betonlineag:1.8000; lowvig:1.8000; betsson:1.7800,2-2,4.0,No,
Independiente Rivadavia vs Estudiantes,2025-02-07 20:15:00,Over 2.0,2.07,2.052,2.178417025548295e-07,5.0,0.0006586076382095,0.0006243607960022,2.6873205317373004e-06,5.0,0.0023174480583207,0.0016994850255408,pinnacle,5.0,0.018,0.0098,4.49,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:2.0700; bovada:2.0500; betonlineag:2.0500; lowvig:2.0500; betsson:2.0400,2-2,4.0,Sí,
Union Santa Fe vs Argentinos Juniors,2025-02-07 20:15:00,Over 1.5,1.71,1.644,0.0001147891133912,5.0,0.0149549049033757,0.0142969794507944,0.0002442629268655,5.0,0.0215276154171309,0.0207215342772529,matchbook,5.0,0.066,0.0575,4.99,Liga Profesional,Goles (Over/Under),2025-02-07,matchbook:1.7100; onexbet:1.6800; playup:1.6800; unibet:1.5800; betrivers:1.5700,0-1,1.0,No,
Union Santa Fe vs Argentinos Juniors,2025-02-07 20:15:00,Over 1.75,1.93,1.92,6.737593025944884e-06,5.0,0.003670769162197,0.0035662983987466,5.945317223274272e-06,5.0,0.0034449448597266,0.003265576523029,pinnacle,5.0,0.01,0.0126,5.0,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.9300; lowvig:1.9300; betonlineag:1.9300; bovada:1.9100; betsson:1.9000,0-1,1.0,No,
Union Santa Fe vs Argentinos Juniors,2025-02-07 20:15:00,Under 1.75,1.94,1.904,6.737593025944884e-06,5.0,0.003670769162197,0.0035662983987466,1.907799167676879e-05,5.0,0.0061695124785344,0.0053056551163396,pinnacle,5.0,0.036,0.0224,4.18,Liga Profesional,Goles (Over/Under),2025-02-07,pinnacle:1.9400; betsson:1.9100; bovada:1.9100; lowvig:1.8800; betonlineag:1.8800,0-1,1.0,Sí,
Union Santa Fe vs Argentinos Juniors,2025-02-07 20:15:00,Under 1.5,2.32,2.25,0.0001147891133912,5.0,0.0149549049033756,0.0142969794507944,0.0001035541046182,5.0,0.0143094933491309,0.0136131770167603,betrivers,5.0,0.07,0.0716,6.8,Liga Profesional,Goles (Over/Under),2025-02-07,betrivers:2.3200; unibet:2.3200; matchbook:2.2800; onexbet:2.1800; playup:2.1500,0-1,1.0,Sí,
Puebla vs América,2025-02-07 22:00:00,Under 2.25,2.03,1.968,1.7784938996477434e-05,5.0,0.0059606138465873,0.0058313657796203,5.890431469560507e-05,5.0,0.0108513999836132,0.0096455966251958,pinnacle,5.0,0.062,0.0421,3.91,Liga MX,Goles (Over/Under),2025-02-07,pinnacle:2.0300; bovada:2.0000; lowvig:1.9500; betonlineag:1.9500; betus:1.9100,1-2,3.0,No,
Puebla vs América,2025-02-07 22:00:00,Over 2.25,1.87,1.85,1.7784938996477434e-05,5.0,0.0059606138465873,0.0058313657796202,1.3754253609163749e-05,5.0,0.0052274196805126,0.0046856008283202,lowvig,5.0,0.02,0.0179,5.83,Liga MX,Goles (Over/Under),2025-02-07,lowvig:1.8700; betonlineag:1.8700; pinnacle:1.8500; bovada:1.8300; betus:1.8300,1-2,3.0,Sí,
