Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas,_source_file,_loaded_at,Resultado,Resultado_Cumplido,Confianza,Marcador,Estado_Partido,Fuente_Web,Actualizado_Web_UTC,Estrategia,Prioridad,P_Win_Calibrada,Confianza_Calibrada,Split_Calibracion
AC Milan vs Lazio,2025-11-29 14:45:00,Serie A,Goles (Over/Under),Over 2.5,1.99,pinnacle,3,0.8194,0.0533,1.99,2.88,1.9367,pinnacle:1.99; codere_it:1.92; betsson:1.9,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,66.55,1-0,,https://www.espn.com/soccer/match/_/gameId/736904/lazio-ac-milan,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.4967506133559272,49.68,train
AC Milan vs Lazio,2025-11-29 14:45:00,Serie A,Goles (Over/Under),Under 2.5,1.9,pinnacle,3,0.8194,0.0333,1.26,2.88,1.8667,pinnacle:1.9; betsson:1.85; codere_it:1.85,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,55.66,1-0,,https://www.espn.com/soccer/match/_/gameId/736904/lazio-ac-milan,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.5309068255136636,53.09,train
Marseille vs Toulouse,2025-11-29 15:05:00,Ligue 1,Goles (Over/Under),Over 2.5,1.9,pinnacle,3,0.816,0.0267,1.1,2.88,1.8733,pinnacle:1.9; codere_it:1.87; betsson:1.85,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,70.52,2-2,,https://www.espn.com/soccer/match/_/gameId/746529/toulouse-marseille,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5376571133909888,53.77,train
Marseille vs Toulouse,2025-11-29 15:05:00,Ligue 1,Goles (Over/Under),Under 2.5,1.99,pinnacle,3,0.816,0.06,2.2,2.88,1.93,pinnacle:1.99; betsson:1.9; codere_it:1.9,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,52.17,2-2,,https://www.espn.com/soccer/match/_/gameId/746529/toulouse-marseille,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.489295380116122,48.93,train
Everton vs Newcastle United,2025-11-29 12:30:00,EPL,Goles (Over/Under),Over 2.5,2.07,pinnacle,3,0.6542,0.05,2.02,2.95,2.02,pinnacle:2.07; betsson:2.02; codere_it:1.97,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,61.36,1-4,,https://www.espn.com/soccer/match/_/gameId/740721/newcastle-united-everton,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.48980289996000564,48.98,train
Everton vs Newcastle United,2025-11-29 12:30:00,EPL,Goles (Over/Under),Under 2.5,1.83,pinnacle,3,0.6542,0.0233,1.14,2.95,1.8067,pinnacle:1.83; codere_it:1.81; betsson:1.78,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,51.38,1-4,,https://www.espn.com/soccer/match/_/gameId/740721/newcastle-united-everton,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5482892702178076,54.83,train
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Goles (Over/Under),Over 2.5,1.87,pinnacle,3,0.6107,0.0333,1.28,2.98,1.8367,pinnacle:1.87; betsson:1.82; codere_it:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,62.84,1-1,,https://www.skysports.com/football/paris-fc-vs-auxerre/535033,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5347989917308582,53.48,train
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.6107,0.0333,1.26,2.98,1.9867,pinnacle:2.02; betsson:1.98; codere_it:1.96,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,49.17,1-1,,https://www.skysports.com/football/paris-fc-vs-auxerre/535033,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5173752842491721,51.74,train
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.5783,0.0167,0.68,3.32,1.8333,pinnacle:1.85; codere_it:1.83; betsson:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,68.08,2-3,,https://www.espn.com/soccer/match/_/gameId/748274/villarreal-real-sociedad,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5567921933662235,55.68,train
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Goles (Over/Under),Under 2.5,2.03,pinnacle,3,0.5783,0.0567,2.04,3.32,1.9733,pinnacle:2.03; betsson:1.95; codere_it:1.94,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,44.48,2-3,,https://www.espn.com/soccer/match/_/gameId/748274/villarreal-real-sociedad,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.48988728918433344,48.99,train
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Goles (Over/Under),Over 2.5,2.04,pinnacle,3,0.5757,0.0367,1.93,3.37,2.0033,pinnacle:2.04; betsson:2.02; codere_it:1.95,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,58.39,4-0,,https://www.espn.com/soccer/match/_/gameId/746819/mainz-sc-freiburg,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5046295862608169,50.46,train
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Goles (Over/Under),Under 2.5,1.84,pinnacle,3,0.5757,0.0333,2.23,3.37,1.8067,pinnacle:1.84; codere_it:1.83; betsson:1.75,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,43.89,4-0,,https://www.espn.com/soccer/match/_/gameId/746819/mainz-sc-freiburg,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5269824351055847,52.7,train
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Goles (Over/Under),Over 3.5,1.97,pinnacle,3,0.5634,0.01,0.42,3.39,1.96,pinnacle:1.97; codere_it:1.96; betsson:1.95,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,46.61,3-1,,https://www.espn.com/soccer/match/_/gameId/748282/alaves-barcelona,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5508606058308988,55.09,train
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Goles (Over/Under),Under 3.5,1.9,pinnacle,3,0.5634,0.0567,2.18,3.39,1.8433,pinnacle:1.9; betsson:1.82; codere_it:1.81,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,51.39,3-1,,https://www.espn.com/soccer/match/_/gameId/748282/alaves-barcelona,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.503599706524429,50.36,train
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.5542,0.0167,0.68,3.32,1.8333,pinnacle:1.85; codere_it:1.83; betsson:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,67.36,1-2,,https://www.bbc.com/sport/football/live/cwyg1z33v0xt,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5568535741657954,55.69,train
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Goles (Over/Under),Under 2.5,2.03,pinnacle,3,0.5542,0.0533,1.91,3.32,1.9767,pinnacle:2.03; betsson:1.95; codere_it:1.95,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,44.09,1-2,,https://www.bbc.com/sport/football/live/cwyg1z33v0xt,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.4940272224659401,49.4,train
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Over 2.5,1.97,pinnacle,3,0.5192,0.0267,1.28,3.39,1.9433,pinnacle:1.97; betsson:1.95; codere_it:1.91,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,59.29,0-1,,https://www.bbc.com/sport/football/live/cz7nwzqq042t,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5283424105070101,52.83,train
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Under 2.5,1.9,pinnacle,3,0.5192,0.0367,1.77,3.39,1.8633,pinnacle:1.9; codere_it:1.87; betsson:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,43.33,0-1,,https://www.bbc.com/sport/football/live/cz7nwzqq042t,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5232953332793024,52.33,train
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Goles (Over/Under),Over 2.5,2.01,pinnacle,3,0.4929,0.0367,1.33,3.51,1.9733,pinnacle:2.01; codere_it:1.96; betsson:1.95,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,58.0,0-2,,https://www.espn.com/soccer/match/_/gameId/748283/real-betis-sevilla,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5159200256336688,51.59,train
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Goles (Over/Under),Under 2.5,1.86,pinnacle,3,0.4929,0.0267,1.03,3.51,1.8333,pinnacle:1.86; betsson:1.82; codere_it:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,46.39,0-2,,https://www.espn.com/soccer/match/_/gameId/748283/real-betis-sevilla,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5445044247333602,54.45,train
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.4699,0.03,1.35,3.32,1.82,pinnacle:1.85; betsson:1.82; codere_it:1.79,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,57.53,1-2,,https://www.foxsports.com/soccer/ligue1-angers-vs-lens-nov-30-2025-game-boxscore-630940,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5392808186351605,53.93,train
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Under 2.5,2.03,pinnacle,3,0.4699,0.0267,1.03,3.32,2.0033,pinnacle:2.03; codere_it:2.0; betsson:1.98,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,46.03,1-2,,https://www.foxsports.com/soccer/ligue1-angers-vs-lens-nov-30-2025-game-boxscore-630940,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.524437766426134,52.44,train
Eintracht Frankfurt vs VfL Wolfsburg,2025-11-30 11:30:00,Bundesliga,Doble Chance,1X,1.22,marathonbet,4,0.4592,0.01,1.01,2.94,1.21,marathonbet:1.22; betsson:1.22; pinnacle:1.21; codere_it:1.19,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,30.48,1-1,,https://www.skysports.com/football/eintracht-frankfurt-vs-wolfsburg/535317,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.647615384913267,64.76,train
Eintracht Frankfurt vs VfL Wolfsburg,2025-11-30 11:30:00,Bundesliga,Doble Chance,X2,2.32,marathonbet,4,0.4592,0.0525,1.48,2.94,2.2675,marathonbet:2.32; pinnacle:2.27; codere_it:2.25; betsson:2.23,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,56.44,1-1,,https://www.skysports.com/football/eintracht-frankfurt-vs-wolfsburg/535317,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.48551941521910996,48.55,train
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,EPL,Goles (Over/Under),Over 2.5,1.83,pinnacle,3,0.449,0.0267,1.14,3.43,1.8033,pinnacle:1.83; codere_it:1.8; betsson:1.78,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,58.07,1-0,,https://www.premierleague.com/match/2562015/aston-villa-vs-wolverhampton-wanderers,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.5467210088588873,54.67,train
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,EPL,Goles (Over/Under),Under 2.5,2.05,pinnacle,3,0.449,0.03,1.21,3.43,2.02,pinnacle:2.05; betsson:2.02; codere_it:1.99,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,43.77,1-0,,https://www.premierleague.com/match/2562015/aston-villa-vs-wolverhampton-wanderers,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.5175969892839829,51.76,train
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Doble Chance,1X,1.61,marathonbet,4,0.4437,0.01,0.77,3.11,1.6,marathonbet:1.61; pinnacle:1.61; betsson:1.6; codere_it:1.58,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,32.73,0-2,,https://www.espn.com/soccer/match/_/gameId/748283/real-betis-sevilla,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6075047834205191,60.75,train
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Doble Chance,X2,1.44,marathonbet,4,0.4437,0.0225,1.26,3.11,1.4175,marathonbet:1.44; pinnacle:1.43; betsson:1.4; codere_it:1.4,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,56.78,0-2,,https://www.espn.com/soccer/match/_/gameId/748283/real-betis-sevilla,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6122048279839809,61.22,train
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Goles (Over/Under),Over 2.5,2.01,pinnacle,3,0.4274,0.02,0.71,3.51,1.99,pinnacle:2.01; betsson:1.98; codere_it:1.98,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,62.6,0-1,,https://www.espn.com/soccer/match/_/gameId/748281/espanyol-celta-vigo,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5358376000383195,53.58,train
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Goles (Over/Under),Under 2.5,1.86,pinnacle,3,0.4274,0.0333,1.37,3.51,1.8267,pinnacle:1.86; betsson:1.82; codere_it:1.8,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,42.02,0-1,,https://www.espn.com/soccer/match/_/gameId/748281/espanyol-celta-vigo,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5357268286004889,53.57,train
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Doble Chance,1X,1.06,marathonbet,4,0.4263,0.0125,0.79,3.12,1.0475,marathonbet:1.06; codere_it:1.05; pinnacle:1.04; betsson:1.04,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,31.86,3-1,,https://www.espn.com/soccer/match/_/gameId/748282/alaves-barcelona,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6656777742503766,66.57,train
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Doble Chance,1X,1.24,marathonbet,4,0.4262,0.0075,0.67,3.05,1.2325,marathonbet:1.24; pinnacle:1.24; codere_it:1.23; betsson:1.22,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,34.27,1-1,,https://www.skysports.com/football/paris-fc-vs-auxerre/535033,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6511048666215651,65.11,train
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Doble Chance,X2,2.07,marathonbet,4,0.4262,0.0525,1.93,3.05,2.0175,marathonbet:2.07; pinnacle:2.04; betsson:1.98; codere_it:1.98,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,53.62,1-1,,https://www.skysports.com/football/paris-fc-vs-auxerre/535033,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.5096401947141153,50.96,train
Albacete vs Deportivo La Coruña,2025-11-29 12:30:00,La Liga 2,Goles (Over/Under),Over 2.5,1.87,pinnacle,2,0.4089,0.035,1.91,4.5,1.835,pinnacle:1.87; betsson:1.8,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,51.95,0-2,,https://www.sportsmole.co.uk/football/segunda-division/albecete-vs-deportivo-la-coruna_game_234208.html,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.5179540154101135,51.8,train
Albacete vs Deportivo La Coruña,2025-11-29 12:30:00,La Liga 2,Goles (Over/Under),Under 2.5,1.96,pinnacle,2,0.4089,0.03,1.55,4.5,1.93,pinnacle:1.96; betsson:1.9,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,39.36,0-2,,https://www.sportsmole.co.uk/football/segunda-division/albecete-vs-deportivo-la-coruna_game_234208.html,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.5154143611540489,51.54,train
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.4073,0.0233,0.93,3.56,1.8267,pinnacle:1.85; betsson:1.82; codere_it:1.81,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,58.59,2-0,,https://www.espn.com/soccer/match/_/gameId/736910/fiorentina-atalanta,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5496052986250657,54.96,train
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.4073,0.03,1.09,3.56,1.99,pinnacle:2.02; betsson:1.98; codere_it:1.97,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,43.21,2-0,,https://www.espn.com/soccer/match/_/gameId/736910/fiorentina-atalanta,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5228234086765492,52.28,train
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Doble Chance,1X,1.97,marathonbet,4,0.3856,0.065,2.15,3.06,1.905,marathonbet:1.97; pinnacle:1.91; betsson:1.87; codere_it:1.87,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,22.76,0-1,,https://www.bbc.com/sport/football/live/cz7nwzqq042t,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.5097663715156716,50.98,train
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Doble Chance,X2,1.26,marathonbet,4,0.3856,0.0,0.0,3.06,1.26,marathonbet:1.26; betsson:1.26; pinnacle:1.26; codere_it:1.26,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,47.2,0-1,,https://www.bbc.com/sport/football/live/cz7nwzqq042t,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6614762556043056,66.15,train
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Doble Chance,1X,1.31,marathonbet,4,0.3854,0.02,0.95,3.14,1.29,marathonbet:1.31; codere_it:1.29; betsson:1.28; pinnacle:1.28,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,28.46,4-0,,https://www.espn.com/soccer/match/_/gameId/746819/mainz-sc-freiburg,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6321230416304053,63.21,train
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Doble Chance,X2,1.81,marathonbet,4,0.3854,0.025,1.4,3.14,1.785,marathonbet:1.81; pinnacle:1.81; betsson:1.76; codere_it:1.76,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,54.17,4-0,,https://www.espn.com/soccer/match/_/gameId/746819/mainz-sc-freiburg,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5666600156894112,56.67,train
Marseille vs Toulouse,2025-11-29 15:05:00,Ligue 1,Doble Chance,X2,2.35,marathonbet,4,0.3841,0.055,1.76,3.15,2.295,marathonbet:2.35; pinnacle:2.31; betsson:2.28; codere_it:2.24,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,52.65,2-2,,https://www.espn.com/soccer/match/_/gameId/746529/toulouse-marseille,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.4770528940522354,47.71,train
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Doble Chance,1X,2.14,marathonbet,4,0.3824,0.0425,1.56,3.19,2.0975,marathonbet:2.14; pinnacle:2.11; betsson:2.09; codere_it:2.05,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,24.15,1-2,,https://www.foxsports.com/soccer/ligue1-angers-vs-lens-nov-30-2025-game-boxscore-630940,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5134288589441194,51.34,train
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Doble Chance,X2,1.22,marathonbet,4,0.3824,0.0075,0.36,3.19,1.2125,marathonbet:1.22; betsson:1.21; pinnacle:1.21; codere_it:1.21,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,74.62,1-2,,https://www.foxsports.com/soccer/ligue1-angers-vs-lens-nov-30-2025-game-boxscore-630940,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6569161685716192,65.69,train
Daegu FC vs FC Anyang,2025-11-30 00:00:00,K League 1,Goles (Over/Under),Over 2.5,1.89,pinnacle,2,0.3623,0.035,1.89,4.72,1.855,pinnacle:1.89; betsson:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,50.4,2-2,,https://www.scorebat.com/anyang-vs-daegu-fc-live-stream/,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.5161246286188904,51.61,train
Daegu FC vs FC Anyang,2025-11-30 00:00:00,K League 1,Goles (Over/Under),Under 2.5,1.93,pinnacle,2,0.3623,0.025,1.31,4.72,1.905,pinnacle:1.93; betsson:1.88,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,38.94,2-2,,https://www.scorebat.com/anyang-vs-daegu-fc-live-stream/,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.5258271018875563,52.58,train
Hamburger SV vs VfB Stuttgart,2025-11-30 09:30:00,Bundesliga,Doble Chance,1X,1.71,marathonbet,4,0.3614,0.015,0.98,3.21,1.695,marathonbet:1.71; pinnacle:1.71; codere_it:1.69; betsson:1.67,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,27.28,2-1,,https://www.foxsports.com/soccer/bundesliga-hamburg-sv-vs-vfb-stuttgart-nov-30-2025-game-boxscore-631698,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.590443762306742,59.04,train
Hamburger SV vs VfB Stuttgart,2025-11-30 09:30:00,Bundesliga,Doble Chance,X2,1.41,marathonbet,4,0.3614,0.02,1.02,3.21,1.39,marathonbet:1.41; pinnacle:1.39; codere_it:1.39; betsson:1.37,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,55.98,2-1,,https://www.foxsports.com/soccer/bundesliga-hamburg-sv-vs-vfb-stuttgart-nov-30-2025-game-boxscore-631698,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6203575578431563,62.04,train
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,EPL,Goles (Over/Under),Over 2.5,1.89,pinnacle,3,0.3597,0.03,1.91,3.67,1.86,pinnacle:1.89; betsson:1.88; codere_it:1.81,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,51.48,0-2,,https://www.premierleague.com/match/2562021/nottingham-forest-vs-brighton-and-hove-albion,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5282119908495058,52.82,train
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,EPL,Goles (Over/Under),Under 2.5,1.97,pinnacle,3,0.3597,0.0167,1.21,3.67,1.9533,pinnacle:1.97; codere_it:1.97; betsson:1.92,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,40.71,0-2,,https://www.premierleague.com/match/2562021/nottingham-forest-vs-brighton-and-hove-albion,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5370506244631985,53.71,train
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Doble Chance,1X,1.53,marathonbet,4,0.3551,0.02,1.24,3.21,1.51,marathonbet:1.53; pinnacle:1.52; betsson:1.51; codere_it:1.48,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,24.95,2-3,,https://www.espn.com/soccer/match/_/gameId/748274/villarreal-real-sociedad,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6043255384104964,60.43,train
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Doble Chance,X2,1.51,marathonbet,4,0.3551,0.0075,0.55,3.21,1.5025,marathonbet:1.51; pinnacle:1.51; codere_it:1.5; betsson:1.49,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,64.17,2-3,,https://www.espn.com/soccer/match/_/gameId/748274/villarreal-real-sociedad,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6232732702951743,62.33,train
